scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-06 17:14:57,domestic,国内,1,FNNプライムオンライン（フジテレビ系）,【速報】岸田首相「党としても強い危機感」全派閥に“パーティー自粛”を指示,1264,https://news.yahoo.co.jp/articles/2fb564e10ade066f0ef642fb0d87a0dd5ad9e262,12/6(水) 14:48
2023-12-06 17:14:57,domestic,国内,2,FNNプライムオンライン（フジテレビ系）,【独自】自民全派閥の政治資金パーティーを自粛へ　岸田首相らきょう緊急幹部会合　派閥の忘年会・新年会も自粛へ,425,https://news.yahoo.co.jp/articles/be2d0e740299888936170f1cc4a6d0d1abed3cfe,12/6(水) 6:09
2023-12-06 17:14:57,domestic,国内,3,TBS NEWS DIG Powered by JNN,勤務先の学校で女児のべ150人以上盗撮などの罪　横浜市立小学校元教諭の男　懲役3年、執行猶予5年の保護観察付き判決　横浜地裁,233,https://news.yahoo.co.jp/articles/629e6012611594927f57dfe8274a0ea3688ca355,12/6(水) 13:35
2023-12-06 17:14:57,domestic,国内,4,時事通信,扶養控除縮小でも全世帯にプラス　差し引き3．9万～12万円　政府・与党,229,https://news.yahoo.co.jp/articles/a4a421ba02d76306a8bbab24ce3cc49c2f7fbc26,12/6(水) 13:32
2023-12-06 17:14:57,domestic,国内,5,SmartFLASH,「都民チョロすぎる」「都知事選前のバラマキ」東京都高校無償化に疑問の声「財源は百合子のポケットマネーではなく税金」,220,https://news.yahoo.co.jp/articles/7bce8bfcb86626cdde24242f2b05611768ab0874,12/6(水) 15:29
2023-12-06 17:14:57,domestic,国内,6,SmartFLASH,「絶望的にひどい」岸田首相、支出にばかり優遇の少子化対策に「単なる業者への補助」子育て世代の怒り,181,https://news.yahoo.co.jp/articles/fdbf4c63657a1674fda8b99f86ef23f1547cb9f8,12/6(水) 15:10
2023-12-06 17:14:57,domestic,国内,7,日刊スポーツ,堀江貴文氏、講演会料金「たけぇ」の声に痛烈アンサー「これを高えとか思ってるやつは…」,157,https://news.yahoo.co.jp/articles/10fa3c417d1477bad01269867cccaf237daa334c,12/6(水) 15:00
2023-12-06 17:14:57,domestic,国内,8,日テレNEWS NNN,茨城・日立市役所前の広場に車が突っ込み、東海村役場でも車突っ込む　警察が関連調べる,134,https://news.yahoo.co.jp/articles/1f7309069e5fa7edfecf3c054963118ca5483bba,12/6(水) 14:34
2023-12-06 17:14:57,domestic,国内,9,朝日新聞デジタル,84歳女性、「2億円」を故郷に寄付　「教育のため」亡き夫と共に,122,https://news.yahoo.co.jp/articles/519efe20fcd8ebe1c4068af07fa9a0d1af67a638,12/6(水) 7:23
2023-12-06 17:14:57,domestic,国内,10,読売新聞オンライン,行き先は「小樽おなら」？道路標識の英語表記、３０年以上間違い見過ごす,121,https://news.yahoo.co.jp/articles/bea638f167ece2ddeac27edd3a10aa25a141382f,12/6(水) 6:50
2023-12-06 17:14:57,domestic,国内,11,文春オンライン,「心身ともに限界…」宝塚歌劇団「雪組」トップスターが“過呼吸”で公演中断トラブル「多くの生徒が劇団の不誠実な対応に深く傷ついている」,120,https://news.yahoo.co.jp/articles/4bab0ca8bd85892ac8ca2606640a0dbbbae3a766,12/6(水) 16:12
2023-12-06 17:14:57,domestic,国内,12,SmartFLASH,岸田首相、キックバック問題でパーティー自粛要請も「生ぬるい」の大批判…安倍派5人衆は全員 “他人ごと” コメント,117,https://news.yahoo.co.jp/articles/2f749268d786d0b7db8458a6a249b127fcf14a64,12/6(水) 15:26
2023-12-06 17:14:57,domestic,国内,13,共同通信,安倍派議員の秘書らを任意聴取　特捜部、「裏金」数千万円受領も,116,https://news.yahoo.co.jp/articles/86584e4fe834fbaec18e666ca8e36b899a329fb2,12/5(火) 22:17
2023-12-06 17:14:57,domestic,国内,14,テレ東BIZ,【独自】17年前の不審死で新展開  解剖医「自殺」断定せず,113,https://news.yahoo.co.jp/articles/f6287f3c6fc20fe77d3f125a9bef1183044a9b21,12/6(水) 15:25
2023-12-06 17:14:57,domestic,国内,15,女性自身,「俺たちが納めた税金が使われる」ホリエモン　東京都の高校授業料無償化を“愚策”と痛烈批判「無能を作り出す」,102,https://news.yahoo.co.jp/articles/009286ae71e95464d0264ed4660c07e9326c7253,12/5(火) 18:18
2023-12-06 17:14:57,domestic,国内,16,毎日新聞,「トー横」行った娘は性被害に　母「どうすれば良かったのか」,96,https://news.yahoo.co.jp/articles/5cded24d857d2214ff84a247ff5e41e5f7bd9df1,12/5(火) 17:50
2023-12-06 17:14:57,domestic,国内,17,TBS NEWS DIG Powered by JNN,ノルマ300枚「さばくの大変」桜田元五輪担当大臣が二階派を退会、“裏金疑惑”に重い口の安倍派閣僚ら… 政権幹部「そろそろ何とかしないと」【news23】,90,https://news.yahoo.co.jp/articles/7d6e0f658f0748cfdab62bb771c33b55b21f7b77,12/6(水) 10:59
2023-12-06 17:14:57,domestic,国内,18,デイリー新潮,大阪万博「大阪は賛成多数、東京は反対多数」の調査は本当か　在阪ジャーナリストに聞いた”関西人の本音”,84,https://news.yahoo.co.jp/articles/122c5d373147461d3c82de1542d0f14569640ec4,12/6(水) 11:25
2023-12-06 17:14:57,domestic,国内,19,ねとらぼ,KADOKAWA、差別扇動的との批判相次ぐ書籍を刊行中止　「トランスジェンダーの安全人権を脅かしかねない」との意見書も,84,https://news.yahoo.co.jp/articles/4b6b8592a3f36263d5c41a01c8ad528c3e345fc1,12/5(火) 20:46
2023-12-06 17:14:57,domestic,国内,20,TBS NEWS DIG Powered by JNN,低所得世帯に「子1人5万円程度」、政府が追加給付で調整　18歳以下,76,https://news.yahoo.co.jp/articles/d0512246fa34c4a363e417a48a06fd3b3021ade4,12/6(水) 11:46
