scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-06 18:18:56,life,ライフ,1,AERA dot.,「8時間労働」「残業当たり前」を疑問視　Z世代が従来の組織の考えにとどまらない理由とは,399,https://news.yahoo.co.jp/articles/a4e278be0153bec3bd72ba311e62097edc0d4b5e,12/6(水) 11:01
2023-12-06 18:18:56,life,ライフ,2,Hint-Pot,ストリートビューで生前の父の姿を偶然発見　4年前に84歳で死去　奇跡の“再会”にネット「守られている」「私も探した」,48,https://news.yahoo.co.jp/articles/cf60672ef3b096ec4d1a890a16094cc8bc1f6125,12/6(水) 10:12
2023-12-06 18:18:56,life,ライフ,3,日刊ゲンダイDIGITAL,自民が断ち切れない旧統一教会との“ズブズブすぎる”関係 党中枢と教団トップ面会が常態化,40,https://news.yahoo.co.jp/articles/53d5686b3c53adc6c56b98b3e3560245d008f8b0,12/6(水) 13:50
2023-12-06 18:18:56,life,ライフ,4,ファイナンシャルフィールド,クレカ加盟店でランチをしたら「ランチではクレカ払いを受け付けていない」と言われました。これって違法ですよね？,35,https://news.yahoo.co.jp/articles/c646b4d0aa5510368a4cfc78aa76d9f5c46692b6,12/6(水) 11:30
2023-12-06 18:18:56,life,ライフ,5,AERA dot.,中学受験の塾通い、低年齢化が加速　少子化なのに小学3年2月前に「満席」のカラクリ,34,https://news.yahoo.co.jp/articles/5ddcf4d6ca6900b463aeaf2b5dcf7449737d287b,12/6(水) 16:31
2023-12-06 18:18:56,life,ライフ,6,日刊ゲンダイDIGITAL,東京都が高校授業料を実質無償化、所得制限撤廃で調整…懐疑派からは「私立の意味」を問う声あがる,27,https://news.yahoo.co.jp/articles/842b99187382b35df2de145c4e42eb146290dc2e,12/6(水) 9:06
2023-12-06 18:18:56,life,ライフ,7,AERA dot.,ダイヤのペンギン100万円でも「貧しさ」は底なし　政治より「ナンノ離婚」を選ぶ国民の病　北原みのり,22,https://news.yahoo.co.jp/articles/e06f399c0c25a24c252b9a227f5dc3336e251808,12/6(水) 16:31
2023-12-06 18:18:56,life,ライフ,8,毎日新聞,日本の15歳、読解力は3位　前回15位からV字回復　PISA,16,https://news.yahoo.co.jp/articles/ad9d4e495fe4044ef6f9aab46016c39f2057c2fe,12/5(火) 19:00
2023-12-06 18:18:56,life,ライフ,9,産経新聞,ＫＡＤＯＫＡＷＡ　トランスジェンダー書籍　刊行中止に　著者「活動家主導のキャンペーンに屈した」,16,https://news.yahoo.co.jp/articles/9b75f1b9c36fe27f170d432bc41ebf3219e366c3,12/6(水) 12:30
2023-12-06 18:18:56,life,ライフ,10,産経新聞,駆除のクマ１頭につき８０００円の報奨金支給へ　岩手県,16,https://news.yahoo.co.jp/articles/a46d62f81a1587dc0794e8182ed04b591a7c322f,12/6(水) 13:31
2023-12-06 18:18:56,life,ライフ,11,現代ビジネス,「不妊手術は可哀想」じゃない…殺処分の半分は子猫という中、私たちができること,15,https://news.yahoo.co.jp/articles/c42a29aa41262310f8380824c37d0fcf70e714f5,12/6(水) 17:03
2023-12-06 18:18:56,life,ライフ,12,ねとらぼ,【都民が選ぶ】今後発展していきそうな「GMARCH・関関同立の大学」ランキング！　2位は「青山学院大学」、1位は？,13,https://news.yahoo.co.jp/articles/a22818d0cbdbbcae0b4362c6abc47e5f5287337b,12/6(水) 17:30
2023-12-06 18:18:56,life,ライフ,13,ファイナンシャルフィールド,職場で月500円の「コーヒー代」を徴収されます。コーヒーが苦手なので払いたくありませんが、我慢するべきでしょうか？,13,https://news.yahoo.co.jp/articles/17df575e52277a00c5e2feb8c6b4fb9633d38f11,12/6(水) 11:20
2023-12-06 18:18:56,life,ライフ,14,FNNプライムオンライン,【爆発的】千葉でキョン7万頭に大繁殖　住民は農作物被害と鳴き声に悩む日々…新対策で「有害鳥獣捕獲協力隊」募集,13,https://news.yahoo.co.jp/articles/adc74b7cc9f732f7230ef55e39263215232dd706,12/6(水) 16:33
2023-12-06 18:18:56,life,ライフ,15,ハフポスト日本版,清掃員は「神ごみ」と呼んでいる…ゴミ袋の出し方とは？「目から鱗」「人の優しさを感じる」と話題,13,https://news.yahoo.co.jp/articles/371f5a3ccaa75f172e3ef7c225d3eb0d81066988,12/6(水) 9:32
