scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-07 08:18:49,sports,スポーツ,1,デイリー新潮,ソフトバンク、“大型補強”に失敗か…FA移籍の山崎福也に断られ、山川穂高も“不透明”　常勝軍団復活はできるのか,93,https://news.yahoo.co.jp/articles/96f91a4fbcc072d64d7436ef27224506cf052f79,12/7(木) 6:01
2023-12-07 08:18:49,sports,スポーツ,2,J-CASTニュース,ソフトバンク移籍有力も...山川穂高の去就はなぜ決まらないのか　元楽天ヘッドが読み解く,60,https://news.yahoo.co.jp/articles/dfb8a6ce60e1aa1a11f29713e86958b22d88ba05,12/6(水) 13:43
2023-12-07 08:18:49,sports,スポーツ,3,スポーツ報知,日大、アメフト部に２時間超の説明会か　部員は口開かず「広報に連絡してください」　大学幹部は号泣「断腸の思い」,57,https://news.yahoo.co.jp/articles/38883cdfbbf4b49ebabe00a50d7f17416ba8835b,12/6(水) 22:24
2023-12-07 08:18:49,sports,スポーツ,4,デイリースポーツ,巨人　岡本和真が４億２０００万円でサイン　１・５億増に「めちゃくちゃいい評価していただきました」メジャー挑戦は「内緒」,57,https://news.yahoo.co.jp/articles/951b80d338a005747fa9f4749d686e1cf9b628c6,12/6(水) 16:32
2023-12-07 08:18:49,sports,スポーツ,5,デイリースポーツ,織田信成の今年１月の国体成績が失効　ドーピング関連の復帰手続不備で　ＪＡＤＡが発表,56,https://news.yahoo.co.jp/articles/f119a2e7d083d89ab6b4b17dfba712bfe83d31bc,12/6(水) 15:50
2023-12-07 08:18:49,sports,スポーツ,6,デイリースポーツ,中田翔「また戦える、本当にありがたい」「中日の６番は中田だと言ってもらえるように」入団会見で抱負,55,https://news.yahoo.co.jp/articles/5f871f680961767b551cb9ea086dbc329e5db3b2,12/6(水) 11:42
2023-12-07 08:18:49,sports,スポーツ,7,テレビ朝日系（ANN）,「大本命」の爆弾発言に現場騒然…元メジャーリーガーの見解は「もう決まっている」,49,https://news.yahoo.co.jp/articles/8b00325d9d2a3f00ec911f02e28e4c7121b68466,12/6(水) 20:09
2023-12-07 08:18:49,sports,スポーツ,8,夕刊フジ,巨人・坂本勇人、遊撃への未練なし　契約更改で現状維持「今年、ベストナインは獲りたかったなぁっていうくらい」,48,https://news.yahoo.co.jp/articles/05588cb8e3c7c25b0d103d67c532332f888ea149,12/6(水) 17:00
2023-12-07 08:18:49,sports,スポーツ,9,中日スポーツ,【中日】中田翔、名古屋特有の交通システムに驚く「バスレーンにはちょっとびっくりしました」,47,https://news.yahoo.co.jp/articles/2e20d191f2ce000e7e4ef28676ae8309be78f6e2,12/6(水) 12:03
2023-12-07 08:18:49,sports,スポーツ,10,東スポWEB,日大アメフト部「説明会」のヒドすぎる中身　保護者はオンライン、質問完全スルー…現役部員が暴露,40,https://news.yahoo.co.jp/articles/8288969616d4897f49de794d8086386c7824b7fc,12/7(木) 5:16
2023-12-07 08:18:49,sports,スポーツ,11,FRIDAY,広島の実家にチームメイトを招き…中日獲得の中田翔「主砲ビシエドと一塁重複も」立浪監督の意外な思惑,37,https://news.yahoo.co.jp/articles/e6ef472ee6db75b9b14a85c33d7ce675b22493e4,12/7(木) 7:00
2023-12-07 08:18:49,sports,スポーツ,12,GOAL,マクトミネイが2ゴール！マンチェスター・Uが主将のPK失敗を乗り越えホームでチェルシーに競り勝つ,36,https://news.yahoo.co.jp/articles/44b50fd3c09027c6e4b311dd30e433b978e1b6f0,12/7(木) 7:15
2023-12-07 08:18:49,sports,スポーツ,13,東スポWEB,浦和がまさかのＡＣＬ敗退　格下ベトナム・ハノイに黒星で「リスペクト皆無」の大荒れ,32,https://news.yahoo.co.jp/articles/e9ba54259cc5349f88044ab18de5912e2f70c75e,12/7(木) 0:32
2023-12-07 08:18:49,sports,スポーツ,14,GOAL,王者が4位陥落…マン・C、6年8カ月ぶりのリーグ4戦未勝利に。ヴィラに完敗でペップ政権ワーストタイ記録に並ぶ,31,https://news.yahoo.co.jp/articles/e596578abdaf854d2ab03f7351ff49c8cf850c26,12/7(木) 7:29
2023-12-07 08:18:49,sports,スポーツ,15,Full-Count,中日の練習を見て「楽勝だと」　即2軍落ち…プロをなめた18歳が思い知らされた現実,31,https://news.yahoo.co.jp/articles/750abaf362856765df6c9f9d6f32befe44b1ffa6,12/7(木) 6:50
2023-12-07 08:18:49,sports,スポーツ,16,東スポWEB,【新日本】成田蓮 まさかの H.O.T 電撃加入！　同期の海野翔太を裏切り「俺は今、最高の気分だよ」,29,https://news.yahoo.co.jp/articles/58e40091a51c661baa3a2e839746b953cdde9928,12/6(水) 21:31
2023-12-07 08:18:49,sports,スポーツ,17,Full-Count,即戦力豊作で…オリはなぜ上位で高校生を？　Wエース流出もブレなかった“ドラフト戦略”,26,https://news.yahoo.co.jp/articles/fc3f81f182d3079a5e712ddaf90206d47ab8a813,12/7(木) 7:20
2023-12-07 08:18:49,sports,スポーツ,18,ベースボールチャンネル,大谷翔平、意外な球団へのFA移籍が理想的！？　米メディアが推奨「理にかなっている」,26,https://news.yahoo.co.jp/articles/8ba83b09bd0d997fa3ee2aaec9581b95fdce355a,12/7(木) 7:04
2023-12-07 08:18:49,sports,スポーツ,19,超WORLDサッカー！,躍動アストン・ビラがロドリ欠いたシティを圧倒、クラブタイ記録のホーム14連勝【プレミアリーグ】,24,https://news.yahoo.co.jp/articles/26a948963e8081c3953e79bb6094d0bde53e087c,12/7(木) 7:13
2023-12-07 08:18:49,sports,スポーツ,20,東スポWEB,【日本ハム】怒涛の補強ラッシュ続行！　新庄監督「あと投手２人と野手２人」と強気の理由,24,https://news.yahoo.co.jp/articles/6b6a8632c22f5e87155093cfdee320038edd98d7,12/7(木) 5:16
2023-12-07 08:18:49,sports,スポーツ,21,東スポWEB,Ｊ２清水・高橋祐治の〝中傷発端〟プレーは誤審の可能性　元国際審判員「ノットファウル」,24,https://news.yahoo.co.jp/articles/c1ae9ab18a2fa8c4e279f1c8a647a93d43833c23,12/6(水) 19:16
2023-12-07 08:18:49,sports,スポーツ,22,東スポ競馬,種牡馬入りイクイノックスが５０億円で売却！　一口馬主の出資者が明かす〝収入〟はいくら？,24,https://news.yahoo.co.jp/articles/262e6a4b872f6e0ba1c7eec26d4bebce3787d4c1,12/6(水) 19:33
2023-12-07 08:18:49,sports,スポーツ,23,Full-Count,藤浪晋太郎、メジャー数球団と交渉中　NPB復帰なし…代理人明言「MLBで大きな需要」,23,https://news.yahoo.co.jp/articles/f4052f7a3d3e59c1d10fdfc837e43ed942260bd3,12/7(木) 3:13
2023-12-07 08:18:49,sports,スポーツ,24,日刊スポーツ,大谷翔平サイドの秘密主義に米メディアから批判も「この秘密主義は何の意味があるのか？」と指摘,22,https://news.yahoo.co.jp/articles/e5714200514885cccd8d5d752b707ac9d1a6cf4c,12/6(水) 14:11
2023-12-07 08:18:49,sports,スポーツ,25,日刊スポーツ,【日本ハム】山崎福也４年総額10億円！「目先のお金だったら…」優先したのは縁と熱意と夢,22,https://news.yahoo.co.jp/articles/800f379c4fd335ad513aa279e86e09daaf45afa9,12/6(水) 16:19
2023-12-07 08:18:49,sports,スポーツ,26,夕刊フジ,山川穂高〝凪の状態〟３週間　渡辺ＧＭ明言「宣言残留、全然あるよ」西武でも前例のない展開　空けてある背番号「３」,21,https://news.yahoo.co.jp/articles/466bd17655cd980515f3a4362db18bed23ac35d6,12/6(水) 17:00
2023-12-07 08:18:49,sports,スポーツ,27,スポニチアネックス,名古屋が京都FWパトリック獲得へ　福岡FWウェリントンは土壇場で破談,20,https://news.yahoo.co.jp/articles/d1166b519d7d56eac4aa19139624aa06edec2b9b,12/7(木) 2:00
2023-12-07 08:18:49,sports,スポーツ,28,ゴルフダイジェスト・オンライン（GDO）,西郷真央と吉田優利が米ツアー出場権獲得　馬場咲希は逃す,19,https://news.yahoo.co.jp/articles/5a6e96af9dc14fb32c4029feedd033e2a1474c52,12/7(木) 5:51
2023-12-07 08:18:49,sports,スポーツ,29,デイリー新潮,広島は西川龍馬の人的補償でオリックスから誰を獲るのか,19,https://news.yahoo.co.jp/articles/ffc8aec5fbe636c8c0b4cbea1996081c3d5d05ae,12/6(水) 11:02
