scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2026-01-28,23:15,TTL,総合,1,文春オンライン,《裏帳簿入手》高市早苗氏「金銭のやり取りナシ」断言も統一教会友好団体がパーティ券を購入していた,963,https://news.yahoo.co.jp/articles/0f702f8a02e427028ea486c2dad503464e6ba6c5,1/28(水) 16:12
2026-01-28,23:15,TTL,総合,2,中日スポーツ,「外国人が生活のエリアまで入ってきている」自民・丸川珠代氏の第一声が物議「発想がアパルトヘイト」「まるでナチス」「差別で票を稼ぐ戦法か」,457,https://news.yahoo.co.jp/articles/7ea20d51156cc31f0c1d33992b67a9fe2616f1dd,1/28(水) 21:39
2026-01-28,23:15,TTL,総合,3,デイリー新潮,じわじわ進む「高市離れ」とあなどれない「創価学会票」で……「30弱の選挙区で自民が中道にひっくり返される」衝撃予測,425,https://news.yahoo.co.jp/articles/eefd223996497fe44168480517634b635711e875,1/28(水) 11:41
2026-01-28,23:15,TTL,総合,4,FNNプライムオンライン（フジテレビ系）,不明の14歳女子中学生の父「なんとか無事で」涙… 真冬日の夜に病気療養中の自宅からスマホ残し消える　新潟・十日町市,394,https://news.yahoo.co.jp/articles/ac3c67c4e967f7038effa41d8b2a2f3c2f626fd2,1/28(水) 18:33
2026-01-28,23:15,TTL,総合,5,オリコン,NHK、来年度に全都道府県で2000件の督促を実施　「受信料の公平負担を徹底してまいります」,339,https://news.yahoo.co.jp/articles/fc79f90d1ddadecb99f83af1f5e7cd6d4b116af2,1/28(水) 12:44
2026-01-28,23:15,TTL,総合,6,文春オンライン,【衝撃予測】高市自民、小選挙区まさかの議席減！「与党過半数割れで即刻退陣」はあるのか？　情勢分析から弾き出された衝撃の数字,281,https://news.yahoo.co.jp/articles/db68150b8db05a5c0ab5c8ec86da1dc84cc410dd,1/28(水) 16:12
2026-01-28,23:15,TTL,総合,7,SmartFLASH,「寿司屋は馬鹿のための仕事」発言が炎上の堀江貴文氏、大谷翔平への「役に立たない」発言に“盟友”からも「最低」の声,253,https://news.yahoo.co.jp/articles/c67cca96e19a5b0b81792b1fbd997db0e9afb90b,1/28(水) 21:24
2026-01-28,23:15,TTL,総合,8,テレビ朝日系（ANN）,フジテレビ、社員が情報漏洩　取材情報などを外部に… 懲戒解雇,240,https://news.yahoo.co.jp/articles/46c785f796973bed507b114cd6c42c2370bec243,1/28(水) 15:14
2026-01-28,23:15,TTL,総合,9,スポニチアネックス,維新・藤田共同代表　野党各党の消費減税公約に苦言「ただのばらまき」「日本経済壊しますから」,219,https://news.yahoo.co.jp/articles/32e895597492c7ced538413c8d1de37ae0eacb7a,1/28(水) 20:18
2026-01-28,23:15,TTL,総合,10,女性セブンプラス,《独占》『ミヤネ屋』終了へ！宮根誠司(62)が決断「必死の引き止めも覆らず」視聴率はいまだトップのままの勇退劇,218,https://news.yahoo.co.jp/articles/c4e6021bdb2dd4f742edc79a08fde061490bb8c0,1/28(水) 7:00
