scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2025-12-07,07:07,local,地域,1,TeNYテレビ新潟,【特集】輸入米は選択肢の一つに定着するのか　「リピート率がめちゃくちゃ高い」日本米に戻れないほどの価格差　コメクライシス②《新潟》,76,https://news.yahoo.co.jp/articles/663a9a97745d1652392620c065a7411a6ce6ece7,12/6(土) 20:00
2025-12-07,07:07,local,地域,2,関西テレビ,『保険証を捨てないで！』期限切れでも来年3月までは利用できる　いまも“医療機関の7割近くで「何らかのトラブル」”マイナ保険証,68,https://news.yahoo.co.jp/articles/86ce32c606ca765b22f83113d47beaa94ca8ac82,12/6(土) 11:00
2025-12-07,07:07,local,地域,3,南日本新聞,中国東方航空が理由告げず「定期便を一部欠航」…知事「訪日客に影響あれば残念」――高市首相発言後の日中関係には「早く改善を」,61,https://news.yahoo.co.jp/articles/2429c7b75e72583c6495073df87765e5645d0102,12/6(土) 21:13
2025-12-07,07:07,local,地域,4,RKB毎日放送,「浮気しとろうが」と邪推か　トラック内で交際相手の34歳女性の顔を殴る・顔面をつかみ窓に押しつけてけがをさせた疑い　24歳廃品回収業（自称）の男逮捕,34,https://news.yahoo.co.jp/articles/7ed9b503b5b4397351cde411df662d8a498fb905,12/7(日) 0:22
2025-12-07,07:07,local,地域,5,YBS山梨放送,大学教授の男性遺体で発見 御巣鷹山の山中 登山道から滑落した可能性 山梨・甲府市,32,https://news.yahoo.co.jp/articles/41d53d5f79cf13de1932dc07285f0e199f9cc1f8,12/6(土) 20:37
2025-12-07,07:07,local,地域,6,読売新聞オンライン,大阪府、物価高対策として若者に電子クーポン券「１万円分」配布へ…４００億円の補正予算案を提案へ,32,https://news.yahoo.co.jp/articles/fad5b2edffebe6ba7c0dd19b6ca91478e501648f,12/6(土) 19:13
2025-12-07,07:07,local,地域,7,RSK山陽放送,「先輩が川へ放り込んだ　目を開けんのじゃ」集団リンチ受け息子（18）は亡くなった「わずか30分で動かなくなった」【少年集団暴行事件・第2話/全3話】,30,https://news.yahoo.co.jp/articles/75365b2200fb128e5d3741910f87f1d044753cf8,12/7(日) 6:07
2025-12-07,07:07,local,地域,8,カナロコ by 神奈川新聞,スラムダンク「聖地」鎌倉、箱根はいま…日中の摩擦続くも中国人客は観光満喫　「対話模索を」注文も,29,https://news.yahoo.co.jp/articles/fa9b1c4dbe6331cf7421ad8871f3ccc1516770d3,12/7(日) 5:01
2025-12-07,07:07,local,地域,9,RSK山陽放送,「騒いだら殺すぞ」「金出せ」　帰宅中の20代女性の首を絞め現金と下着を奪おうとした疑いで男（45）を逮捕【岡山】,24,https://news.yahoo.co.jp/articles/6d5bc98ae1b2680714e6c4ae563a112c59272ea0,12/6(土) 14:12
2025-12-07,07:07,local,地域,10,北海道ニュースUHB,高さ5.7mから落下…フォークリフトに積まれたパレット上で屋根の修繕作業中―「リフト下ろして」を「動かして」と運転手が聞き違い→78歳男性が転落し”重傷”『業務上過失致傷』容疑で捜査〈北海道苫小牧市〉,21,https://news.yahoo.co.jp/articles/b02fb929aef9cd1a41d7cd0fd4bdb5f6f356ad13,12/7(日) 5:00
