scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2026-06-21,12:22,sports,スポーツ,1,FOOTBALL ZONE,N/A,455,https://news.yahoo.co.jp/articles/014e75bee359a7604ee79778a0bf6504b7cdaaa7,6/21(日) 11:32
2026-06-21,12:22,sports,スポーツ,2,文春オンライン,N/A,147,https://news.yahoo.co.jp/articles/7ae65687d42c375672ee67d6af61f8f37754f133,6/21(日) 7:12
2026-06-21,12:22,sports,スポーツ,3,SOCCER DIGEST Web,N/A,123,https://news.yahoo.co.jp/articles/573283259332f906a1cd07e844a4269449686cb9,6/21(日) 5:10
2026-06-21,12:22,sports,スポーツ,4,スポニチアネックス,N/A,114,https://news.yahoo.co.jp/articles/ae8b56c158b42dc988690d4a14f691b92fca4992,6/21(日) 11:17
2026-06-21,12:22,sports,スポーツ,5,サッカーキング,N/A,113,https://news.yahoo.co.jp/articles/6a30101a1eecbf557ac6867760e9d17117574dde,6/21(日) 11:37
2026-06-21,12:22,sports,スポーツ,6,スポーツ報知,N/A,98,https://news.yahoo.co.jp/articles/e80674a2a252d941f186386b93abe6d8c9271d32,6/21(日) 3:56
2026-06-21,12:22,sports,スポーツ,7,スポーツ報知,N/A,86,https://news.yahoo.co.jp/articles/75da6709fbfcf647ee380961cd5e011edb537d7e,6/21(日) 4:26
2026-06-21,12:22,sports,スポーツ,8,ENCOUNT,N/A,85,https://news.yahoo.co.jp/articles/876c2e27f33d46c3b3b25f1f15ebf18557e64d6f,6/21(日) 11:16
2026-06-21,12:22,sports,スポーツ,9,ABEMA TIMES,N/A,80,https://news.yahoo.co.jp/articles/d83eeed537376f5a45ee79cf28affb8a5f3db064,6/21(日) 11:45
2026-06-21,12:22,sports,スポーツ,10,デイリースポーツ,N/A,77,https://news.yahoo.co.jp/articles/4ee25b0aae475556e4e3ee5006281fd6d0597ccf,6/20(土) 16:26
2026-06-21,12:22,sports,スポーツ,11,Full-Count,N/A,73,https://news.yahoo.co.jp/articles/cff2cdf2ba156f066a0dbd509cca3dd2cdb38f10,6/21(日) 7:00
2026-06-21,12:22,sports,スポーツ,12,SOCCER DIGEST Web,N/A,71,https://news.yahoo.co.jp/articles/84f86ebd63261bf3b9b12ae5cf06f810a795d603,6/21(日) 6:57
2026-06-21,12:22,sports,スポーツ,13,デイリースポーツ,N/A,71,https://news.yahoo.co.jp/articles/d6e06c54eb93b438478d7681539300ab971ab18f,6/21(日) 8:00
2026-06-21,12:22,sports,スポーツ,14,スポーツ報知,N/A,61,https://news.yahoo.co.jp/articles/e7d029d5085c116c51667c465ba6c1e6fdf49c0c,6/21(日) 7:35
2026-06-21,12:22,sports,スポーツ,15,THE ANSWER,N/A,60,https://news.yahoo.co.jp/articles/4a1fb25a8d115fa1da83360002b63dd240ad3f47,6/20(土) 20:33
2026-06-21,12:22,sports,スポーツ,16,スポニチアネックス,N/A,54,https://news.yahoo.co.jp/articles/81e5cd4c2c5d1d54e4f4a463e7207cac4b8cded7,6/21(日) 11:32
2026-06-21,12:22,sports,スポーツ,17,デイリースポーツ,N/A,54,https://news.yahoo.co.jp/articles/ae615cec0be6743ae43f011db8ae18d945cc8177,6/20(土) 18:26
2026-06-21,12:22,sports,スポーツ,18,スポーツ報知,N/A,52,https://news.yahoo.co.jp/articles/4322c0dc901fbf487896c6a7000860d9426b2eb0,6/21(日) 9:42
2026-06-21,12:22,sports,スポーツ,19,スポーツ報知,N/A,49,https://news.yahoo.co.jp/articles/df2e2e226afc243b23789d51ee7f2f6bd00424da,6/21(日) 5:00
2026-06-21,12:22,sports,スポーツ,20,中日スポーツ,N/A,48,https://news.yahoo.co.jp/articles/f85fb6fb130e2a53889cec269ea02416025779e0,6/21(日) 10:40
2026-06-21,12:22,sports,スポーツ,21,スポーツ報知,N/A,46,https://news.yahoo.co.jp/articles/98803280b7ef1f42a933477fbd732d066e076a69,6/21(日) 10:54
2026-06-21,12:22,sports,スポーツ,22,SOCCER DIGEST Web,N/A,46,https://news.yahoo.co.jp/articles/309b40031a19ab1f8127045e2b948f0be464c8cd,6/21(日) 10:41
2026-06-21,12:22,sports,スポーツ,23,スポーティングニュース日本版,N/A,45,https://news.yahoo.co.jp/articles/bd4811b066c3e57dc8ce1e961017b08750eaf217,6/20(土) 17:10
2026-06-21,12:22,sports,スポーツ,24,スポーツ報知,N/A,44,https://news.yahoo.co.jp/articles/54cbfdc3ea9973c6ce9d7528c0f6c5bf1cff1b70,6/21(日) 10:07
2026-06-21,12:22,sports,スポーツ,25,Full-Count,N/A,41,https://news.yahoo.co.jp/articles/be21e517d81197fe71b09b7eca6f89c2b5616cff,6/21(日) 10:31
2026-06-21,12:22,sports,スポーツ,26,スポニチアネックス,N/A,40,https://news.yahoo.co.jp/articles/29017a80a7e7634dd6a833913a8048aac1a1359b,6/20(土) 22:15
2026-06-21,12:22,sports,スポーツ,27,Full-Count,N/A,40,https://news.yahoo.co.jp/articles/83cba2e8a3d0334266c4d4b73980000f01eefdc3,6/20(土) 18:40
2026-06-21,12:22,sports,スポーツ,28,中日スポーツ,N/A,39,https://news.yahoo.co.jp/articles/1854d041e7b65bd5b1b488ca8b6c48b3f627ef07,6/21(日) 11:38
2026-06-21,12:22,sports,スポーツ,29,スポニチアネックス,N/A,39,https://news.yahoo.co.jp/articles/caf26f6e25561a9d676e43ad0ccc0840daa4965d,6/21(日) 11:03
2026-06-21,12:22,sports,スポーツ,30,スポーツ報知,N/A,39,https://news.yahoo.co.jp/articles/b73fd5e0a17c13fe8e04495144d936b395a29e69,6/21(日) 8:42
2026-06-21,12:22,sports,スポーツ,31,THE ANSWER,N/A,38,https://news.yahoo.co.jp/articles/845aa05882803b33faef5367caaae93ea5cf0ab6,6/21(日) 9:51
2026-06-21,12:22,sports,スポーツ,32,デイリー新潮,N/A,37,https://news.yahoo.co.jp/articles/94d3cd38ce54375d95575eb89fb4a3acb355e023,6/21(日) 5:40
