scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2024-08-05,06:06,it-science,IT・科学,1,ねとらぼ,競技前日に「家賃が払えない」　窮状語る米五輪選手のSNS投稿が反響　ラッパーと起業家が支援を申し出,10,https://news.yahoo.co.jp/articles/95917594c554f60a049ef28f1de4934c236479cd,8/4(日) 17:35
2024-08-05,06:06,it-science,IT・科学,2,Forbes JAPAN,「コカイン陽性のサメ」発見、ブラジルの海で奇妙な異変が起きている,9,https://news.yahoo.co.jp/articles/91adbfa69e14cb2bac0b6cb2919566f07edf2c86,8/4(日) 16:00
2024-08-05,06:06,it-science,IT・科学,3,BCN,「男性の日傘」ってどう思う？「周りの視線が気になる」… は昔の話,6,https://news.yahoo.co.jp/articles/bf56527d04d5a1801eca62d16d16bfe2cba4b646,8/4(日) 10:00
2024-08-05,06:06,it-science,IT・科学,4,ねとらぼ,「これは失敗作」　一見普通なCGに起きていた“根本的過ぎるミス”に「おなかいたいｗｗｗｗｗ」「おもろすぎ」,5,https://news.yahoo.co.jp/articles/f16140a55db0117c0c27f73848c32725b9d61c0f,8/4(日) 12:30
2024-08-05,06:06,it-science,IT・科学,5,All About,Amazonが処方薬の販売サービスを開始！ 利用時に必要になる「電子処方箋」とは何なのか,4,https://news.yahoo.co.jp/articles/5e187887ab41fae72df818dd85f022ed4b7a364e,8/4(日) 21:15
2024-08-05,06:06,it-science,IT・科学,6,ダイヤモンド・オンライン,「これ、絶対ワンクリック詐欺だよな…」怪しすぎる英文メールを放置したら起きた“斜め上”の悲劇,4,https://news.yahoo.co.jp/articles/e7ebeb4aad0838f22857423d59f255a1d7007731,8/4(日) 12:02
2024-08-05,06:06,it-science,IT・科学,7,オトナライフ,新型iPhone 16の購入ではなく、多くの人は型落ちモデルの値下げに期待？,4,https://news.yahoo.co.jp/articles/9f0da57ea97107263541efd8de9fca87b5d8a73f,8/4(日) 7:30
2024-08-05,06:06,it-science,IT・科学,8,オトナライフ,レターパックの達人がやっている厚さ無制限「レターパックプラス」をゆうパックみたいに使うワザ！,4,https://news.yahoo.co.jp/articles/9671de81353fc5492785b0a20cf3ce4419aee861,8/4(日) 9:30
2024-08-05,06:06,it-science,IT・科学,9,オトナライフ,意外と知らない「Internet Explorer」が嫌われ続けていた理由,3,https://news.yahoo.co.jp/articles/c7bae2decbdf788668235957861165fe9ec4f34b,8/4(日) 15:30
2024-08-05,06:06,it-science,IT・科学,10,All About,ルータを買い替えたのに通信状況が不調です……どうしたらいいですか？【専門家が解説】,3,https://news.yahoo.co.jp/articles/2c0cf3f44bb12679b9f8dd15e488c436d589e687,8/4(日) 20:25
2024-08-05,06:06,it-science,IT・科学,11,BuzzFeed Japan,母がLINEで送ってきた朝顔「すごーく懐かしい」柄だと思ったら…衝撃の事実が発覚「泣けてきます」「すごく貴重」と12万いいね,3,https://news.yahoo.co.jp/articles/0b61346617eb6abf10f825af42e9f23ff0708d9f,8/4(日) 17:30
2024-08-05,06:06,it-science,IT・科学,12,朝日新聞デジタル,機能性表示食品、「根拠」に社員の論文のケース　特定専門誌に偏りも,3,https://news.yahoo.co.jp/articles/bd2a5b706f9692a11874e849ec0c07621ffec740,8/4(日) 8:00
2024-08-05,06:06,it-science,IT・科学,13,ギズモード・ジャパン,人間をだめにするクッションと合わせて使えるゲーミング昇降デスク,3,https://news.yahoo.co.jp/articles/e002dccdd8421968731e982ec373ca063d412174,8/4(日) 19:30
2024-08-05,06:06,it-science,IT・科学,14,All About,冷凍の竜田揚げを5個食べたいのに、その場合の温め時間が書いていない……どれくらい温めれば良い？,2,https://news.yahoo.co.jp/articles/3aaa6fc60c14a796804c60a7c3c6b1dcb4037766,8/4(日) 21:25
2024-08-05,06:06,it-science,IT・科学,15,ITmedia Mobile,330円で買えるダイソーの「人感センサーケーブル」はニッチだけどちょっと便利,2,https://news.yahoo.co.jp/articles/9880ef008ad2370d5f079aafd27f2febf9242b31,8/4(日) 13:05
2024-08-05,06:06,it-science,IT・科学,16,オトナライフ,爆発的な売れ行きから10年、今でもiPhone 6は中古市場で売れているのか？,2,https://news.yahoo.co.jp/articles/269d53120bc497fd8fd146d18db4406e5d492f75,8/4(日) 8:30
2024-08-05,06:06,it-science,IT・科学,17,ITmedia NEWS,Google、Geminiのパリ五輪CMへの不評を受けテレビから撤回,2,https://news.yahoo.co.jp/articles/25d2c4503a949e31f10945793ecbad56bc1952c2,8/4(日) 7:01
2024-08-05,06:06,it-science,IT・科学,18,よろず～ニュース,金魚、想像以上に記憶力が高いことが判明「物事を数秒で忘れる」はウソだった!? 豪州の権威が証明,2,https://news.yahoo.co.jp/articles/17210c9a34bce20e0ae56fc3ded390bacb92f5b9,8/4(日) 22:00
2024-08-05,06:06,it-science,IT・科学,19,＆GP,Wi-Fiモデルも外で活躍！ オフラインマップの使い方｜iPad Hacks,2,https://news.yahoo.co.jp/articles/430ec5c18ea8f4609aedf461cd5a0c10312ceb23,8/4(日) 18:00
2024-08-05,06:06,it-science,IT・科学,20,朝日新聞デジタル,東京理科大と慈恵医大、連携で新体制へ「ニーズ高まる理系人材育成」,2,https://news.yahoo.co.jp/articles/cd2585644da8edbf70706185d8ded9a6be6bc2aa,8/4(日) 9:00
2024-08-05,06:06,it-science,IT・科学,21,ねとらぼ,【モンハン】あなたが好きな「モンスターハンターシリーズ」の作品はどれ？　3作品を紹介！,2,https://news.yahoo.co.jp/articles/19d5b1c236359fcad867829132a16d90254ed09f,8/4(日) 18:40
2024-08-05,06:06,it-science,IT・科学,22,アスキー,アイ・オー、約1.6万円のWi-Fi 7デュアルバンドルーター「WN-7D36QR」,2,https://news.yahoo.co.jp/articles/f13402810751d6c8e28484698625560267025936,8/1(木) 16:45
2024-08-05,06:06,it-science,IT・科学,23,withnews,フクロウ「かわいい」けど…　野生動物〝ペット化〟のリスク　「フクロウカフェ大国」の日本,2,https://news.yahoo.co.jp/articles/f57c4a569fcff2bc0d77e9f4c728f7afb9e571db,8/4(日) 7:03
2024-08-05,06:06,it-science,IT・科学,24,オトナライフ,auのカーナビアプリ「au助手席ナビ」はGoogleマップより優秀なのか？,2,https://news.yahoo.co.jp/articles/12f6daba85c08921192583f6f84f5253ae989ab5,8/4(日) 14:30
2024-08-05,06:06,it-science,IT・科学,25,CoinDesk JAPAN,マイクロストラテジー強気派、見方を強化──ウォール街予想の上限に目標価格を引き上げ,1,https://news.yahoo.co.jp/articles/03f402cf59f97cc9dd96ee46530c97f6cbe2383c,8/4(日) 14:35
2024-08-05,06:06,it-science,IT・科学,26,マイナビニュース,「Lenovo Tab Plus」レビュー、大型スピーカー＆スタンド搭載で動画視聴向きのタブレット,1,https://news.yahoo.co.jp/articles/eec5085a3500e2747f0ad3b822d2e6e77926416d,8/1(木) 12:11
2024-08-05,06:06,it-science,IT・科学,27,＠ＤＩＭＥ,完全開放型なのに音漏れ無し！新技術搭載で話題のヘッドホン「nwm ONE」がスゴい,1,https://news.yahoo.co.jp/articles/5fd5530644f5a5750f7bfa44fd4a64f519369ed9,8/4(日) 19:40
2024-08-05,06:06,it-science,IT・科学,28,あたらしい経済,タイ、デジタル資産配布の登録受付を8月1日から開始。デジタルウォレット政策一環で,1,https://news.yahoo.co.jp/articles/1ac002cf0df1d9ccf50cd7f6749bf683278547cd,7/25(木) 16:17
2024-08-05,06:06,it-science,IT・科学,29,sorae 宇宙へのポータルサイト,見えるかにゃ？ “さそり座”の「猫の足星雲」 X線宇宙望遠鏡チャンドラの打ち上げ25周年記念画像から,1,https://news.yahoo.co.jp/articles/2df82f374e5316f19493cb2610c5efde06b37c8c,8/4(日) 21:45
