scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2025-06-21,08:07,domestic,国内,1,日テレNEWS NNN,国分太一さんの番組降板を発表、過去にコンプライアンス上の問題行為が複数あったと確認　日本テレビ,202,https://news.yahoo.co.jp/articles/98661ff0bda599212e01d3460abe9653b4eadff4,6/20(金) 11:30
2025-06-21,08:07,domestic,国内,2,産経新聞,小泉進次郎農水相「牛丼モグモグ」動画が反響　7千万回表示も小沢一郎氏は「国が終わる」,175,https://news.yahoo.co.jp/articles/7c07fa51307100d0dcc89ce3665f1bd2e84e37ad,6/21(土) 7:00
2025-06-21,08:07,domestic,国内,3,デイリー新潮,「玉木氏の話は全部、大ウソ」　 会見前に“山尾切り”は決まっていた？　「“会見をやりたい”という山尾さんを執行部が止めていたのが真実」,166,https://news.yahoo.co.jp/articles/45362815700245db812a0c8ce68accbb06a92a5d,6/21(土) 6:08
2025-06-21,08:07,domestic,国内,4,ABEMA TIMES,フジ社長が被害女性に謝罪受け 中居氏側がコメント「双方に同じ人権がある」,152,https://news.yahoo.co.jp/articles/2e9254d3278a6d2d9e6b9ef2d66d2e08dc39bdd8,6/20(金) 10:27
2025-06-21,08:07,domestic,国内,5,読売新聞オンライン,７人乗り軽横転は「制御困難な高速度」…茨城県警、運転の１８歳を危険運転致死傷の疑いで書類送検,145,https://news.yahoo.co.jp/articles/d7a7e0a6d2aa648c0cfeecfe58d7a3c2491f9411,6/21(土) 5:00
2025-06-21,08:07,domestic,国内,6,毎日新聞,兵庫・斎藤知事を公選法違反容疑で書類送検　知事選でPR会社に報酬,144,https://news.yahoo.co.jp/articles/b6df641f11c1d4e0ec49b05de1f53489efa3723a,6/20(金) 14:23
2025-06-21,08:07,domestic,国内,7,産経新聞,野党提出のガソリン暫定税率廃止法案審議　「ガソリン値下げ隊が活動し、混乱」自民は反対,118,https://news.yahoo.co.jp/articles/86512ab10f16d82337dbfca9759c9e2ee12ded6e,6/21(土) 7:00
2025-06-21,08:07,domestic,国内,8,デイリー新潮,「使い捨ての駒のように扱われた」　玉木雄一郎氏には「トンズラ」の前科があった！　「保身からはしごを外して知らんぷりはひど過ぎる」,108,https://news.yahoo.co.jp/articles/2e111a959f4c6fb5e34636f737dea878d6e9e001,6/21(土) 6:09
2025-06-21,08:07,domestic,国内,9,ダイヤモンド・オンライン,「給付金」と「消費減税」の二択で悩む人が日本を破滅させるワケ,103,https://news.yahoo.co.jp/articles/514accc47f98ff1c7bbfd31d4610e64a4b1e5b7e,6/21(土) 6:36
2025-06-21,08:07,domestic,国内,10,共同通信,自民、鈴木宗男氏を擁立へ　参院選比例、復党容認,102,https://news.yahoo.co.jp/articles/a5697e112beec1a16a4583d1f8da64f7b9a796ad,6/20(金) 11:18
