scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2024-02-05,02:15,TTL,総合,1,京都新聞,【京都市長選】京都市長に松井孝治氏が当選　共産党支援の福山和人氏ら破る,293,https://news.yahoo.co.jp/articles/7ead7f761f9c712e2eb1eafe0812b8e0e33bf25b,2/4(日) 22:59
2024-02-05,02:15,TTL,総合,2,FNNプライムオンライン（フジテレビ系）,立憲党大会で泉代表「次の選挙で政権交代目指す」　他党との「ミッション型内閣」訴え　「塩むすび」との評価も,277,https://news.yahoo.co.jp/articles/f7ddb321a8bc4bf0deb2c573b785f2f8ed8c086b,2/4(日) 16:22
2024-02-05,02:15,TTL,総合,3,読売テレビ,【速報】節分の恵方巻で食中毒か　2歳～81歳の34人が嘔吐や下痢など体調不良　店は営業禁止処分,275,https://news.yahoo.co.jp/articles/cedf0a40780f28eace877d64d1643312342b3f5f,2/4(日) 18:50
2024-02-05,02:15,TTL,総合,4,FNNプライムオンライン（フジテレビ系）,安倍元首相の母・安倍洋子さん（95）死去　入院先の都内の病院で,250,https://news.yahoo.co.jp/articles/c2b3d391afcc951c86d8e7e6d3ae792c1df82b04,2/4(日) 21:39
2024-02-05,02:15,TTL,総合,5,TBS NEWS DIG Powered by JNN,【速報】岸田内閣の支持率23.7% 過去最低更新　JNN世論調査,225,https://news.yahoo.co.jp/articles/5e0f213d351b6e1d4eafc23b83f23826c4a44918,2/4(日) 22:18
2024-02-05,02:15,TTL,総合,6,東スポWEB,イラン戦でＰＫ献上の板倉滉に誹謗中傷　公式ＳＮＳに罵詈雑言など深刻化,220,https://news.yahoo.co.jp/articles/d6f246e395ee61eeb83d6f5d9069d9a9b9081b7c,2/4(日) 14:56
2024-02-05,02:15,TTL,総合,7,SmartFLASH,「人生棒に振るとはこのこと」ラーメン山岡家で「ふたペロペロ男」逮捕…スシロー “ペロペロ高校生” は6700万円損害賠償請求,200,https://news.yahoo.co.jp/articles/cb977fbe4c2e41c7d3ee4fcc1afa75a09ca10200,2/4(日) 17:52
2024-02-05,02:15,TTL,総合,8,SmartFLASH,「まじで吐き気する」長嶋一茂、医療脱毛の担当女性を「俺のすべてを見たんだから」と食事に誘ったエピソードにSNSドン引き,172,https://news.yahoo.co.jp/articles/73b118d77e8ed454d4d42039629fa66be41062f0,2/4(日) 17:55
2024-02-05,02:15,TTL,総合,9,ゲキサカ,苦悩を吐露した守田英正の悲痛な叫び「考えすぎてパンク」「もっといろいろ提示してほしい」,151,https://news.yahoo.co.jp/articles/8cc67348402183124428437f9020e7c0582bd2ce,2/4(日) 2:22
2024-02-05,02:15,TTL,総合,10,日刊スポーツ,長渕剛「暴力よりも強烈…悔しいけど涙出た」週刊誌などマスコミ報道に言及「死のうと思った」,151,https://news.yahoo.co.jp/articles/0991daa06444a4dfef22d9a414a18a2f77507379,2/4(日) 12:44
2024-02-05,02:15,TTL,総合,11,SmartFLASH,【独占入手】伊東純也の “潔白” 証明する「LINE」と「動画」の中身…弁護士が性加害報道に徹底反論,145,https://news.yahoo.co.jp/articles/a5be6c79e7acb80293c9156cf5bf9619d3da382c,2/4(日) 6:01
2024-02-05,02:15,TTL,総合,12,SOCCER DIGEST Web,イラン戦の明暗を分けたのはベンチの戦略。指揮官は板倉に救いの手を差し伸べず、ただ見守ってプレーを続けさせるだけ...【アジア杯】,136,https://news.yahoo.co.jp/articles/2ad72a3301059611b876e881f404972c6087e326,2/4(日) 14:02
2024-02-05,02:15,TTL,総合,13,FRIDAY,松本人志「健全マッサージ」わいせつ報道の衝撃…『ダウンタウン』コンビ名も消滅危機へ,128,https://news.yahoo.co.jp/articles/234cea522397790d313e007d448aa2832b918aa8,2/4(日) 12:00
2024-02-05,02:15,TTL,総合,14,ウェザーニュース,5日(月)午後から関東で大雪に　東京23区でも10cm前後の積雪か,119,https://news.yahoo.co.jp/articles/583ba604a3e67e0df37dc59fd31e12b00015784f,2/4(日) 22:53
2024-02-05,02:15,TTL,総合,15,オリコン,関ジャニ∞、新グループ名は「SUPER EIGHT」,113,https://news.yahoo.co.jp/articles/da733840c5db25a6277b9afb15ce4e0df37b3f43,2/4(日) 12:01
2024-02-05,02:15,TTL,総合,16,ABEMA TIMES,「1時間弱って何分？」「鉛筆なめなめは気持ち悪い」日本語はムズかし過ぎ？ 誤用も多い“曖昧な表現”,105,https://news.yahoo.co.jp/articles/09025755841b0e0697986dba2f3d74cbca055495,2/4(日) 10:57
2024-02-05,02:15,TTL,総合,17,スポニチアネックス,ミュージカル「ジョジョの奇妙な冒険」2・6初日など一部公演中止　直前に開幕延期…準備に想定以上の時間,102,https://news.yahoo.co.jp/articles/f94c4d8303ed7ca4d370c35edb27d9c29293448b,2/4(日) 16:15
