scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-07 10:22:20,life,ライフ,1,AERA dot.,「8時間労働」「残業当たり前」を疑問視　Z世代が従来の組織の考えにとどまらない理由とは,172,https://news.yahoo.co.jp/articles/a4e278be0153bec3bd72ba311e62097edc0d4b5e,12/6(水) 11:01
2023-12-07 10:22:20,life,ライフ,2,日刊ゲンダイDIGITAL,安倍元首相「国葬」の是非問う声が“再燃”のナゼ…安倍派絡みの醜聞相次ぎ、SNSで急拡大,138,https://news.yahoo.co.jp/articles/cc31aed4dadcc6a3f6227f831088f8e8c309222e,12/7(木) 9:06
2023-12-07 10:22:20,life,ライフ,3,日刊ゲンダイDIGITAL,小池知事ブチ上げ「授業料無償化」に都立高の憂鬱…優秀学生が私立に流れ偏差値下落に拍車も,107,https://news.yahoo.co.jp/articles/67f5f6a3bde57dd492ec776b08abdb9195ce66a9,12/7(木) 9:06
2023-12-07 10:22:20,life,ライフ,4,Hint-Pot,子どもの送迎で“おなじみ”の光景、日本を訪れたアメリカ人は仰天　「地元では見たことがないよ」,78,https://news.yahoo.co.jp/articles/bc9ef77c97e5722459424e462e4f0f3070678462,12/7(木) 8:10
2023-12-07 10:22:20,life,ライフ,5,まいどなニュース,「診察券はポーチから出して」医療事務員のお願いが話題　提示求めると「ほい」とポーチごと投げる患者も,43,https://news.yahoo.co.jp/articles/d70bc99ee43273fd49c4e3ecfa285ab33aeca094,12/7(木) 7:30
2023-12-07 10:22:20,life,ライフ,6,ENCOUNT,「犯人は何回も下見」　狙われた愛車、なぜ盗難を阻止できた？　威力を発揮した専門店の助言,33,https://news.yahoo.co.jp/articles/9291c3d692bed78cea98e60a6c31c1cb53c3283f,12/7(木) 9:30
2023-12-07 10:22:20,life,ライフ,7,まいどなニュース,産経新聞コラム記事で盗作か 当該記事は削除済み「筆者も認めている」 百田尚樹氏の文章を書き写し？,28,https://news.yahoo.co.jp/articles/dc39ed06ea856f434dc0e37d9cdf999b9a7885c3,12/7(木) 9:38
2023-12-07 10:22:20,life,ライフ,8,Hint-Pot,ストリートビューで生前の父の姿を偶然発見　4年前に84歳で死去　奇跡の“再会”にネット「守られている」「私も探した」,25,https://news.yahoo.co.jp/articles/cf60672ef3b096ec4d1a890a16094cc8bc1f6125,12/6(水) 10:12
2023-12-07 10:22:20,life,ライフ,9,日刊ゲンダイDIGITAL,嫌悪感を抱くアラフォー女性もいるけれど…「60歳」以上男性の最大の魅力は“経済力”！（植草美幸）,25,https://news.yahoo.co.jp/articles/32a23aa43ec9798d99dfdb5b1cafd02b76059405,12/7(木) 9:06
2023-12-07 10:22:20,life,ライフ,10,弁護士ドットコムニュース,「秘伝のタレの作り方教えろ！」食物アレルギー主張の客に困惑、店に表示義務はあるの？,24,https://news.yahoo.co.jp/articles/16f800c073d6c51bc6159e0af61c3d4120531a56,12/7(木) 9:47
2023-12-07 10:22:20,life,ライフ,11,ファイナンシャルフィールド,「映画館」の飲み物やポップコーンは高いです！節約のために持ち込みしたらダメでしょうか？,24,https://news.yahoo.co.jp/articles/939041688277c69c3cc0342b69b536d7170cfd21,12/6(水) 11:02
2023-12-07 10:22:20,life,ライフ,12,FORZA STYLE,「独身アンチに指を刺され、保育園からの呼び出しに怯える生活…」０歳児を持つ「子持ち様」の絶望的な孤独。,24,https://news.yahoo.co.jp/articles/3366f95bad1daa3023801cfb22d062534a633cc7,12/7(木) 7:22
2023-12-07 10:22:20,life,ライフ,13,AUTO BILD JAPAN Web,【マジか！！！】Oh No！ホテルスタッフの愚かな凡ミスで希少なランボルギーニ アヴェンタドール2台がありえないことに,23,https://news.yahoo.co.jp/articles/026cda5b44212937924ffbbcc6ecae33deb5a26c,12/7(木) 8:30
2023-12-07 10:22:20,life,ライフ,14,Hint-Pot,私立中高一貫校の給食でホテルオークラの味　プロが作ったビーフストロガノフに生徒「いつもの100倍うまい」　給食費は？,22,https://news.yahoo.co.jp/articles/8a47f41af8dd0da253fed0b7397dbf4a099cb2f8,12/7(木) 9:10
2023-12-07 10:22:20,life,ライフ,15,FORZA STYLE,「そのくたびれた財布が金運の無さの元凶？」ダサオジの財布はやっぱりくたびれていた。ダサさを回避する「財布選び」,21,https://news.yahoo.co.jp/articles/f540a7dc4b2a346b3740fa29f5c5ad4dfbda8068,12/7(木) 7:02
2023-12-07 10:22:20,life,ライフ,16,日刊ゲンダイDIGITAL,飲み過ぎはよくないけれど…1週間にビール中瓶6本までなら認知症のリスクが低下（和田秀樹）,20,https://news.yahoo.co.jp/articles/4dd5aacd63fb679f3e93fd3df6673e7bffa9d1b7,12/7(木) 9:06
2023-12-07 10:22:20,life,ライフ,17,まいどなニュース,山に捨てられていた柴犬は下半身まひ　「商品にならなかった？」ブリーダーによる遺棄か　動物愛護団体「怒り、悲しみ、情けなさ…鬼畜です」,18,https://news.yahoo.co.jp/articles/a44a878781450ce192657c4bf095233ab9d5fb13,12/7(木) 7:50
2023-12-07 10:22:20,life,ライフ,18,サンキュ！,"学""級""ではなく学""校""がいま危ない!?教師不足は約2500人、「学校崩壊」の深刻な実態",17,https://news.yahoo.co.jp/articles/337ecce114d5992f50e1b72e4e69264ae60db3a4,12/6(水) 21:05
2023-12-07 10:22:20,life,ライフ,19,ESSE-online,美容院は年末と年始、どっちに行くのがいい？美容師が教える今年の「混みやすい日」,16,https://news.yahoo.co.jp/articles/aab1a3e9a3c3afb525063e9752ab5f4e8f470c88,12/6(水) 20:01
2023-12-07 10:22:20,life,ライフ,20,ファイナンシャルフィールド,クレカ加盟店でランチをしたら「ランチではクレカ払いを受け付けていない」と言われました。これって違法ですよね？,16,https://news.yahoo.co.jp/articles/c646b4d0aa5510368a4cfc78aa76d9f5c46692b6,12/6(水) 11:30
2023-12-07 10:22:20,life,ライフ,21,OTONA SALONE,紀子さまは涙を拭いたティッシュを「私が預かります」と受け取った。映画監督が舞台挨拶で体験した感動のエピソード,14,https://news.yahoo.co.jp/articles/1eca13ab057259a9434c61fee4a123d7f809a410,12/6(水) 21:11
