scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-07 14:18:40,world,国際,1,共同通信,米軍、オスプレイ飛行一時停止　屋久島沖事故は機材不具合の疑い,82,https://news.yahoo.co.jp/articles/8de4abf2fe00c22912857c97d82e4fccc99597d8,12/7(木) 9:32
2023-12-07 14:18:40,world,国際,2,ロイター,伊、「一帯一路」離脱　中国に正式通知　大きな恩恵なく,65,https://news.yahoo.co.jp/articles/1574c95e87933e6533cb30004daf70f703922f94,12/6(水) 23:59
2023-12-07 14:18:40,world,国際,3,ハフポスト日本版,「作って捨てるは終わり」。売れ残った服の廃棄を禁止へ。他の製品にも広がる可能性【EU】,52,https://news.yahoo.co.jp/articles/6b214f48abbf1d40be38e5b9a3dd53974a1dcb25,12/6(水) 18:31
2023-12-07 14:18:40,world,国際,4,The News Lens Japan,海外移住で富豪たちが去った国ワースト10 10位に日本、7位韓国、1位はやはりあの国,50,https://news.yahoo.co.jp/articles/c0787b42160a0112e817279b2e731b5ac63ebbd7,12/7(木) 11:50
2023-12-07 14:18:40,world,国際,5,中央日報日本語版,教え子の女子中学生に性的暴行の教師…中国、死刑宣告直後に処刑,43,https://news.yahoo.co.jp/articles/fa4aca95dafbce9bc92d9c4ca123659a1ed6044d,12/6(水) 14:43
2023-12-07 14:18:40,world,国際,6,テレビ朝日系（ANN）,埼玉・川口市のクルド人団体を“資産凍結”　団体反論「トルコ側の政治的な作戦」,39,https://news.yahoo.co.jp/articles/1c40d27578d21786180feb1bd430425e83d66dfb,12/7(木) 12:42
2023-12-07 14:18:40,world,国際,7,CNN.co.jp,市民権の申請、イスラエル支持の宣言が必要　独東部州,38,https://news.yahoo.co.jp/articles/bf30207f593f475c67322e0697510eb164b80099,12/7(木) 13:00
2023-12-07 14:18:40,world,国際,8,BBC News,イスラエル軍がハマス幹部の自宅包囲、人道支援「事実上ゼロ」と国連機関が懸念　停戦宣言を要請,33,https://news.yahoo.co.jp/articles/1378b31f7ad5f09e3739e1bf6a31392e67008f75,12/7(木) 13:28
2023-12-07 14:18:40,world,国際,9,デイリー新潮,1日2食に「ここまで落ちたか」　仲間は帰国、タイで「年金暮らしする日本人」が明かす“円安直撃の苦境”,30,https://news.yahoo.co.jp/articles/0e9a04f0631ef4850f4b2cf67073b0e5fe6c5902,12/7(木) 6:00
2023-12-07 14:18:40,world,国際,10,テレビ朝日系（ANN）,イスラエル首相「ハマス首謀者の自宅を包囲した」総力を挙げ追っていた「最重要人物」,30,https://news.yahoo.co.jp/articles/e4bedcbafbd001110c09d9bdff1ba9cca2ff7356,12/7(木) 5:12
