scrape_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-07 22:26:54,it-science,IT・科学,1,ねとらぼ,【ドラゴンクエスト】「歴代ナンバリングタイトル」の戦闘曲で好きなのは？　3タイトルの戦闘曲を紹介！,23,https://news.yahoo.co.jp/articles/a39a155c180d4611b2ba851c7d210e930f1f9d38,12/7(木) 20:40
2023-12-07 22:26:54,it-science,IT・科学,2,TechTargetジャパン,10代の女子も男子も「ITを学びたい」はずなのに、なぜ女子はITを敬遠してしまうのか――英国の女子生徒が抱いた素朴な疑問と友人からの答え,19,https://news.yahoo.co.jp/articles/9593181a0b86f840fc2e41328151675192161241,12/7(木) 21:30
2023-12-07 22:26:54,it-science,IT・科学,3,ITmedia NEWS,レールガンの最新資料、装備庁が公開　次の目標は“連続射撃”　「120発発射し、高初速の維持に成功」,17,https://news.yahoo.co.jp/articles/41334125125a91f34365c228c7403627dd8bb02e,12/7(木) 19:47
2023-12-07 22:26:54,it-science,IT・科学,4,ねとらぼ,マクドナルドでモバイルオーダー→注文番号「M404」　絶妙に商品が届かなそうな表示に「これは不安になるw」の声,16,https://news.yahoo.co.jp/articles/38cb008ba0aa6fe5ef6becb4dfaa0b1dbef0fa22,12/7(木) 21:00
2023-12-07 22:26:54,it-science,IT・科学,5,ねとらぼ,相模屋グループの「パック豆腐」に虫らしき異物混入？　SNSで波紋も……　購入客はメーカー対応に不信感,15,https://news.yahoo.co.jp/articles/714daa62e97f82dea16d7e490ae07c56cb05e39a,12/7(木) 18:19
2023-12-07 22:26:54,it-science,IT・科学,6,ねとらぼ,ザクが部屋のカドに衝突し大惨事!?　ガンプラが日常に紛れ込むジオラマが「発想がえげつない」と好評,10,https://news.yahoo.co.jp/articles/1a4aaffc6f0820c0ed5acd59786cd8ec4707b579,12/7(木) 20:30
2023-12-07 22:26:54,it-science,IT・科学,7,朝日新聞デジタル,後戻りできない五つの地球の変化「転換点近い」　英大など報告書,8,https://news.yahoo.co.jp/articles/7ed9ef3bf7f23bf97ab5cac43a2ed95a57eeb541,12/7(木) 18:30
2023-12-07 22:26:54,it-science,IT・科学,8,ITmedia NEWS,映画「オッペンハイマー」24年に日本公開　「さまざまな議論と検討の末」,7,https://news.yahoo.co.jp/articles/8cd9619f0085b8bb6d6c235f1223fafe42a97ca6,12/7(木) 20:49
2023-12-07 22:26:54,it-science,IT・科学,9,CNET Japan,NTTをGAFAの対抗軸にしたい自民党、難しいと首をひねる競合3社--NTT法廃止の提言に透ける思惑,7,https://news.yahoo.co.jp/articles/839a977d5bbd90af404bac54efffd145c696ce53,12/7(木) 12:50
2023-12-07 22:26:54,it-science,IT・科学,10,All About,「ONU」と「ルーター」は何が違うの？ 実際どのように接続されている？ 【専門家が解説】,6,https://news.yahoo.co.jp/articles/0f7d1f7974129954aff05565649d492759c49ac1,12/7(木) 21:25
2023-12-07 22:26:54,it-science,IT・科学,11,アスキー,Honda新型「オデッセイ」が12月8日に発売！ どこが変わったのかをチェック,6,https://news.yahoo.co.jp/articles/faf6a7e2bd28b6d3da805898bacaa8c8ab8dafe1,12/7(木) 11:30
2023-12-07 22:26:54,it-science,IT・科学,12,BuzzFeed Japan,「え、待ってこんなの泣く」安田顕の料理番組でまさかの事態に→「感動の神回」「出先で泣いた」これは予想外だわ！,6,https://news.yahoo.co.jp/articles/0a654ab435eed422d7358622da97da6ce4c318fe,12/7(木) 18:10
2023-12-07 22:26:54,it-science,IT・科学,13,ITmedia NEWS,「カップヌードル」専用計量カップ、8日から再販,5,https://news.yahoo.co.jp/articles/d4ff8875040bcede19ce2528013f39dc04b384e5,12/7(木) 20:50
2023-12-07 22:26:54,it-science,IT・科学,14,ねとらぼ,「みそは凍らない」は本当か？　冷凍庫じゃなくて液体窒素で試してみた結果がすごい！,5,https://news.yahoo.co.jp/articles/8315b5b0b25884ce337d0ac7ba6b7fb60d96f93b,12/7(木) 20:30
2023-12-07 22:26:54,it-science,IT・科学,15,ITmedia NEWS,社員がアダルトサイトにアクセスしまくってる！？→実は……　freeeで本当にあった笑えるインシデント対応,5,https://news.yahoo.co.jp/articles/ac20fdcd088cd87159e7fde0beeb60ad10c5659b,12/7(木) 8:00
2023-12-07 22:26:54,it-science,IT・科学,16,ITmedia NEWS,官報、電子版が正本に　改正法成立　「ネットで無料で閲覧可能に」とデジタル庁,5,https://news.yahoo.co.jp/articles/461c2cb6616d31c3558114503a511b897e859f68,12/7(木) 10:50
2023-12-07 22:26:54,it-science,IT・科学,17,アスキー,吉野家の「から揚げ」が大きい！牛丼に次ぐ「第2の看板商品」今なら全品割引,5,https://news.yahoo.co.jp/articles/9bae3ece2183693459d205240e13f1e38c771b7e,12/7(木) 18:15
2023-12-07 22:26:54,it-science,IT・科学,18,CNET Japan,任天堂、脅迫行為を受けイベント延期--「Nintendo Live 2024 TOKYO」は中止に,4,https://news.yahoo.co.jp/articles/8febfd25b4c63bd61534b46f658df98c83185a0a,12/7(木) 19:29
2023-12-07 22:26:54,it-science,IT・科学,19,読売新聞オンライン,長野市の旧ドメイン２つを第三者が取得…過去の「商品券事業」ＵＲＬで資金調達に関するサイト表示,4,https://news.yahoo.co.jp/articles/1a3d88411d4356e4ca704b8ab8d3a266735378e5,12/7(木) 8:06
2023-12-07 22:26:54,it-science,IT・科学,20,ITmedia Mobile,新「楽天SPU」のお得度を検証　楽天モバイルを月額0円で利用するには？,4,https://news.yahoo.co.jp/articles/ac2c625d2112f9c7017e931bf7ca07b527a1eb71,12/7(木) 17:46
2023-12-07 22:26:54,it-science,IT・科学,21,ITmedia NEWS,任天堂の音楽ライブ「Nintendo Live」が中止に　「社員や観客への脅迫行為を確認したため」,4,https://news.yahoo.co.jp/articles/9637ea681e5a22673c8766f6cc46a8deffa9918a,12/7(木) 19:05
2023-12-07 22:26:54,it-science,IT・科学,22,ケータイ Watch,NECがAI活用の新技術、長尺動画を短尺にして説明文を自動生成,4,https://news.yahoo.co.jp/articles/912c2e88c8d2dabefe1bc78413cbad40b440a62c,12/7(木) 0:10
2023-12-07 22:26:54,it-science,IT・科学,23,よろず～ニュース,歯応えのある食べ物、ダイエット効果あり　食事の速度下げ、満腹感はより早く　蘭大学で研究,3,https://news.yahoo.co.jp/articles/d4d36b8c19eea414d500e6c7453e2c3f84c309b2,12/7(木) 22:00
2023-12-07 22:26:54,it-science,IT・科学,24,ITmedia NEWS,「200万人以上の情報が丸見え」報道の位置情報アプリ「NauNau」、調査結果を発表　300万人以上の現在地などが丸見えだった,3,https://news.yahoo.co.jp/articles/f0535a501ca9a6177481b1910b3039b2ef5073a4,12/7(木) 19:06
2023-12-07 22:26:54,it-science,IT・科学,25,Forbes JAPAN,ハレー彗星が長い旅路の折り返し地点に、次回は2061年に太陽系に帰還,3,https://news.yahoo.co.jp/articles/29695599aff2557235fa0fac9611280fb13b2ed6,12/7(木) 17:30
2023-12-07 22:26:54,it-science,IT・科学,26,ギズモード・ジャパン,ルイ・ヴィトンのiPhone 15 Proケース、最安モデルで約6万円,3,https://news.yahoo.co.jp/articles/2dd5e6ade4769994f70e929289b04d3edd192fad,12/7(木) 12:00
2023-12-07 22:26:54,it-science,IT・科学,27,Web担当者Forum,格安SIMの満足度、「イオンモバイル」2年連続の1位。格安スマホではY!mobile、UQmobileを抜いて「mineo」がトップ【オリコン顧客満足度®調べ】,3,https://news.yahoo.co.jp/articles/e357c98b412b31d28e4ee633df1650f32e95cc6a,12/7(木) 8:41
2023-12-07 22:26:54,it-science,IT・科学,28,PHILE WEB,『ゴジラ-1.0』全米での歴代邦画実写作品興収No.1に。34年ぶりに記録塗り替え,3,https://news.yahoo.co.jp/articles/fa13a34803db863c73f0a72778150032bdf2b8d8,12/7(木) 15:36
2023-12-07 22:26:54,it-science,IT・科学,29,BuzzFeed Japan,パネルヒーターを買ったのに…→たった5分で猫ちゃんが占領！ あまりに堂々とした表情に6.1万いいね,3,https://news.yahoo.co.jp/articles/32085bff2fdd8a43406198e483b4ac47f9e80b02,12/7(木) 8:00
2023-12-07 22:26:54,it-science,IT・科学,30,UchuBiz,国際宇宙ステーションで行方不明だったミニトマト、8カ月ぶりに見つかる,3,https://news.yahoo.co.jp/articles/cb5248e5d45516ab71ac7ec8aeb44d7f06ff12a4,12/7(木) 15:44
2023-12-07 22:26:54,it-science,IT・科学,31,ITmedia NEWS,Yahoo!ショッピング、他ユーザーの通知を誤送信　最大1万7000人分,3,https://news.yahoo.co.jp/articles/4fa3c5210f12f57c370678ec08bce70c7de3672f,12/7(木) 10:55
