scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-18,10:23,local,地域,1,ABCニュース,「マンションで１人暮らし中の息子の部屋に、見慣れない財布がある」という母親の届け出がきっかけ　小学校校長を刺しカバンを強奪したとして１７歳少年を逮捕　大阪・住之江区,47,https://news.yahoo.co.jp/articles/dafd2951ebbc8d6c2753582ef3c984745eea40dc,12/18(月) 0:08
2023-12-18,10:23,local,地域,2,HBCニュース北海道,「無銭飲食した男を捕まえた」カップル利用多いホテルに１人、カレーやビールなども…約３万円の料金払えず、その場で逮捕の自称・25歳「ホテルを転々、金もなく、何もなく嫌になった」,36,https://news.yahoo.co.jp/articles/d3c10520b017e3d4b90b0cc164f3b6bbc7f3131d,12/18(月) 8:09
2023-12-18,10:23,local,地域,3,沖縄テレビOTV,同僚助けようと溺れる　南大東島で２人死亡,36,https://news.yahoo.co.jp/articles/4a3f49196ccf89a0aefc8eb98965781212c215e8,12/17(日) 18:06
2023-12-18,10:23,local,地域,4,中国新聞デジタル,無償の義務教育に潜む「隠れ教育費」 100円単位のドリルから修学旅行まで「積み重ね痛い」 対策乗り出す自治体も,33,https://news.yahoo.co.jp/articles/223faa8930639f5bbd10ae82e6eecb6e9b8c02aa,12/18(月) 6:20
2023-12-18,10:23,local,地域,5,HBCニュース北海道,「晩御飯を食べなさい」にイラつき、テーブル上の茶碗で…外出予定だった58歳の息子、その場で逮捕「茶碗で母の頭を殴ったことは、間違いない」,25,https://news.yahoo.co.jp/articles/ae35e1606ce235a921c622730faa3e0b7243c701,12/18(月) 8:37
2023-12-18,10:23,local,地域,6,静岡放送（SBS）,強風にあおられたか…ホテルの改修工事で作業中の男性が30メートル下の海に転落して死亡,24,https://news.yahoo.co.jp/articles/551120309477ac547df41a0a905ff66777329671,12/17(日) 16:13
2023-12-18,10:23,local,地域,7,STVニュース北海道,深夜の国道大渋滞…３時間以上動かず 大雪の北海道・国道１２号,23,https://news.yahoo.co.jp/articles/f16c61b11f24236ec583a562788324abf73e9405,12/18(月) 5:57
2023-12-18,10:23,local,地域,8,埼玉新聞,死ぬ手伝いをした…自宅で61歳女性死亡、同居の32歳息子を逮捕　女性の職場上司が自宅訪れ通報、遺体発見,20,https://news.yahoo.co.jp/articles/94428f51785b479e2be900823e46c7d626817bc4,12/18(月) 9:15
2023-12-18,10:23,local,地域,9,神戸新聞NEXT,ふらつき走行するミニバイク　神戸の35歳女を酒気帯び運転で逮捕　帰宅途中に缶チューハイ2本飲む,18,https://news.yahoo.co.jp/articles/e60836e1f57e1753f8ceb7248b1c7b729c52de5e,12/18(月) 9:12
2023-12-18,10:23,local,地域,10,琉球新報,妊娠5カ月の女性に車内で　強制性交等罪の被告に実刑判決　裁判長「甚だ卑劣で悪質」　那覇地裁沖縄支部,18,https://news.yahoo.co.jp/articles/c71a7e4a054991e38dd1361072a1670bcb6a959c,12/17(日) 12:28
