scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2023-12-18,10:23,sports,スポーツ,1,スポーツ報知,山川穂高、西武に断りの連絡を入れる　１８日にもソフトバンク入団が正式決定　４年総額１６億円で大筋合意,473,https://news.yahoo.co.jp/articles/a769df9d3bd5bcdf2974cbeef084c1eca8399694,12/18(月) 4:00
2023-12-18,10:23,sports,スポーツ,2,日刊スポーツ,元関脇寺尾の錣山親方死去　60歳　細身の体で闘志あふれる突っ張り　親方として阿炎ら育成,138,https://news.yahoo.co.jp/articles/b30076a6981b7d9091a11b852fba26ae1828a348,12/17(日) 21:19
2023-12-18,10:23,sports,スポーツ,3,スポニチアネックス,元関脇・寺尾の錣山親方死去　“井筒3兄弟”早すぎる死…兄も60歳、58歳で天に,110,https://news.yahoo.co.jp/articles/dd0ee9f520a82f488ea9f6a80e2097fb6738d8b7,12/17(日) 21:50
2023-12-18,10:23,sports,スポーツ,4,スポニチアネックス,西武からFA・山川　ソフト正式決定19日にも入団会見　4年12億円、背番号「25」,69,https://news.yahoo.co.jp/articles/d3b56199d898cd80e6b65617e805fea29ee62637,12/18(月) 5:00
2023-12-18,10:23,sports,スポーツ,5,スポーツ報知,【評伝】「寺尾」は最愛の母の旧姓　高校時代に最期みとり決意「俺も相撲取りになる」　中退し角界入り,64,https://news.yahoo.co.jp/articles/11fb6029caac20ee5c81605c7022f15ba6cf4754,12/18(月) 5:10
2023-12-18,10:23,sports,スポーツ,6,THE ANSWER,大谷翔平の「完璧な腕時計」に世界的ファッション誌指摘　「多くの人は宝石を散りばめるが…」,62,https://news.yahoo.co.jp/articles/bd6f6cb6bafe2d58b0a673c1534a412902938f38,12/17(日) 14:03
2023-12-18,10:23,sports,スポーツ,7,日刊ゲンダイDIGITAL,ソフトB元ドラ1髙橋純平が26歳で引退…素行で失う崖っぷち選手たちの「ワンチャンス」,54,https://news.yahoo.co.jp/articles/86f2881e0c624960836f7aba9a3627dad28cede2,12/18(月) 9:06
2023-12-18,10:23,sports,スポーツ,8,スポニチアネックス,大谷翔平　「ハンク・アーロン賞」初受賞　イチローも松井秀喜も手にできなかった日本勢初の快挙,48,https://news.yahoo.co.jp/articles/7fa178cec37f6e9f70bb8bc435d81bbb59e7cb8e,12/17(日) 10:37
2023-12-18,10:23,sports,スポーツ,9,日刊スポーツ,【ソフトバンク】18日にも山川穂高の獲得を正式発表、19日入団会見へ　極秘交渉終え大筋合意,35,https://news.yahoo.co.jp/articles/cb35dbef13217e087ab388a6af1dee3e974da96e,12/18(月) 2:00
2023-12-18,10:23,sports,スポーツ,10,スポニチアネックス,元関脇寺尾・福薗好文さん死去　39歳まで現役「土俵の鉄人」　激しい突っ張りで女性ファンからも人気,32,https://news.yahoo.co.jp/articles/c9ec726926de46fa14958476389a575f09e08884,12/17(日) 21:19
2023-12-18,10:23,sports,スポーツ,11,東スポWEB,【楽天】パワハラ退団の安楽智大　台湾球界で「移籍待望論」も…高すぎる２つのハードル,31,https://news.yahoo.co.jp/articles/7226207f6216f54f0139089768231a3a06b98833,12/18(月) 5:16
2023-12-18,10:23,sports,スポーツ,12,Full-Count,18歳の心えぐった過熱報道「人が嫌いになった」　入団拒否示唆…“不意打ちのドラ1”,30,https://news.yahoo.co.jp/articles/f486168f4be74b28c33d51dd1964068c778d73d1,12/18(月) 7:10
2023-12-18,10:23,sports,スポーツ,13,日刊ゲンダイDIGITAL,FA藤浪晋太郎またGⅠ的中で128万円ゲット？ 来季移籍交渉は馬券的中のようにはいかず,29,https://news.yahoo.co.jp/articles/a2276235f81921018f6b9eda39ce767e5d24ac69,12/18(月) 9:06
2023-12-18,10:23,sports,スポーツ,14,デイリースポーツ,日本ハム・上沢直之にレイズが興味　地元紙報道,28,https://news.yahoo.co.jp/articles/65b9cb06b65c4dc10f2e58658047d27913849369,12/18(月) 9:19
2023-12-18,10:23,sports,スポーツ,15,共同通信,大谷、節税ほぼできず　50％超の最高税率適用,25,https://news.yahoo.co.jp/articles/d68afd3c74bb0a21c84f5d0fb56ee50e51c31e05,12/18(月) 5:15
2023-12-18,10:23,sports,スポーツ,16,デイリースポーツ,ロッテ・吉井監督　佐々木朗希のメジャー挑戦に持論「自分だったら『もうちょっと恩返ししてからじゃないとだめかな』と」,25,https://news.yahoo.co.jp/articles/0554de7459f09d3d1e9e03370ad3eed64ea50628,12/18(月) 5:00
2023-12-18,10:23,sports,スポーツ,17,中日スポーツ,ロッテ・吉井監督「大谷翔平は性格的に言うとジャイアンみたいなやつ」 マリーンズにもその素質ある選手がいた,23,https://news.yahoo.co.jp/articles/3194a308068acaaf3d679778d42e1373ff5c3b31,12/17(日) 16:33
2023-12-18,10:23,sports,スポーツ,18,デイリースポーツ,ＴＢＳ「戦力外通告」に元日本ハム左腕が出演へ　愛娘が入院中、妻は涙する様子も　「かつて天才と呼ばれた男」の決断追う,23,https://news.yahoo.co.jp/articles/3a3ab34f1cc11eb16ab5d9f1985261a5aa38d33b,12/17(日) 16:50
2023-12-18,10:23,sports,スポーツ,19,スポニチアネックス,西武　“メジャーのおかわり君”獲得！1メートル90、126キロの規格外ボディーの114発大砲,22,https://news.yahoo.co.jp/articles/29d31eaab8f6cfd55423eeb0e904771d7bca882f,12/18(月) 2:00
2023-12-18,10:23,sports,スポーツ,20,Full-Count,大谷翔平だからできた後払い　代理人が強調する“唯一無二”「今後も見ないだろう」,21,https://news.yahoo.co.jp/articles/85d184c99b342246519876f66a6d3f14e109ba74,12/18(月) 9:16
2023-12-18,10:23,sports,スポーツ,21,RONSPO,「（真の）世界王者はオレ。井上尚弥とタパレスが戦う価値があるのか」衝撃TKO勝利でWBAの指名挑戦権を得た前2団体王者のアフマダリエフが豪語…“第3の刺客”として急浮上,21,https://news.yahoo.co.jp/articles/68539da3f7f7cad22b13d808b16cc0ecc270263b,12/18(月) 6:33
2023-12-18,10:23,sports,スポーツ,22,東スポWEB,【新日本】オカダ・カズチカが１・４メインのＳＡＮＡＤＡと内藤哲也に緊急提言「新しいお客さんを、どれだけ呼べるか」,21,https://news.yahoo.co.jp/articles/916d041ff2029faf3294b1117fd2b3acba3b1499,12/18(月) 5:16
2023-12-18,10:23,sports,スポーツ,23,NEWSポストセブン,元・逸ノ城から届いた招待状　都内ホテルの断髪式で「会費3万円」の案内に支援者の戸惑い,21,https://news.yahoo.co.jp/articles/cf57fcf471b20a4aa026502d645fd59ced14525e,12/18(月) 7:15
2023-12-18,10:23,sports,スポーツ,24,日刊スポーツ,元関脇寺尾の錣山親方死去「鉄人」早すぎる60歳　16日に容体急変、不整脈で３カ月前から入院,21,https://news.yahoo.co.jp/articles/c64791bf580c6943500cd62861242d5bdb78da5c,12/18(月) 4:45
2023-12-18,10:23,sports,スポーツ,25,スポニチアネックス,大谷加入でドジャース本拠地開幕戦のチケットが高騰！平均で14万円、最高額は141万円,20,https://news.yahoo.co.jp/articles/fb59ca5d1367c84492a5fbc81bce56124b8984c7,12/18(月) 8:41
2023-12-18,10:23,sports,スポーツ,26,スポーツ報知,山本由伸、メジャー投手史上最高額の可能性　ドジャース本命もジャイアンツ、Ｒソックス４２６億円超提示で高騰,20,https://news.yahoo.co.jp/articles/47763a0fde0ef5102bf28fb09b9e371ba69788c1,12/18(月) 2:30
2023-12-18,10:23,sports,スポーツ,27,日刊ゲンダイDIGITAL,元阪神・オリ投手だった野田浩司さんは今…現役時代は不動産投資で大赤字、引退後は飲食店経営も（あの人は今）,19,https://news.yahoo.co.jp/articles/1dcf75a44e9275d80f2e15b3e3619db188c73a3c,12/18(月) 9:06
2023-12-18,10:23,sports,スポーツ,28,日刊スポーツ,【データで見る】昨年３冠王のヤクルト村上宗隆が今季無冠に…打てなかった右投手＆ビジター,19,https://news.yahoo.co.jp/articles/1387ff3a387ecb59c0d0d1dea6e9b9813d4b7b69,12/18(月) 8:31
2023-12-18,10:23,sports,スポーツ,29,AERA dot.,中日、阪神、ヤクルトなどに浮上「幻の身売りプラン」 “意外な企業”も買収に動いていた,18,https://news.yahoo.co.jp/articles/aa4a87c4c151496d860f3ed6661404b781645632,12/17(日) 18:02
2023-12-18,10:23,sports,スポーツ,30,Full-Count,MLB2球団に匹敵…大谷翔平の1015億円　全選手に払っても“おつり”15億円の衝撃,18,https://news.yahoo.co.jp/articles/15b7ca3140770ec15a8283ddb4a1b39f5b2421b4,12/18(月) 7:20
2023-12-18,10:23,sports,スポーツ,31,サンケイスポーツ,ＭＬＢ　争奪戦激化で山本由伸〝高騰〟Ｒソックス、ジャイアンツから総額４２６億円超のオファーか,18,https://news.yahoo.co.jp/articles/2aa06d4b41d3232fd162afa62fd4e6e6a5b7e510,12/18(月) 7:30
2023-12-18,10:23,sports,スポーツ,32,Full-Count,オリの育成右腕が台湾WLでセーブ王　10戦15K＆防御率0.00、最速155キロで無双の逸材,18,https://news.yahoo.co.jp/articles/3b7281bffc03ad83edb23278ea6b06b74f2a404e,12/18(月) 8:52
2023-12-18,10:23,sports,スポーツ,33,スポーツ報知,元寺尾の錣山親方が死去　６０歳　突っ張りで人気を博した鉄人　“井筒３兄弟”としても有名,18,https://news.yahoo.co.jp/articles/9b65788340dbf3c2f7cb2596ecf573979873e2aa,12/17(日) 21:21
2023-12-18,10:23,sports,スポーツ,34,中日スポーツ,中日・中田翔、かつての同僚・大谷翔平の7億ドル契約に仰天「年下だけど僕もいい刺激もらってます」,18,https://news.yahoo.co.jp/articles/454d4f566a1b158589b4790404f6d2fb927f4d92,12/18(月) 5:00
2023-12-18,10:23,sports,スポーツ,35,ベースボールチャンネル,大谷翔平のドジャース移籍でレジェンド放出が決定！？　米メディアが示唆「非常に残念だ」,18,https://news.yahoo.co.jp/articles/424849663d1055b932e262c369f2db1dbb9477ef,12/18(月) 7:05
2023-12-18,10:23,sports,スポーツ,36,FRIDAY,〈酒瓶投げられ殴打〉…開幕戦で大谷翔平と対戦の韓国人メジャー「暴行疑惑も後輩逆告訴」泥沼トラブル,18,https://news.yahoo.co.jp/articles/6f017f4484c4520feae0a10cd87b877a1bc486dd,12/18(月) 8:00
2023-12-18,10:23,sports,スポーツ,37,デイリースポーツ,ソフトバンク戦力外　１５年ドラ１高橋純平が現役引退を報告「思い描いていた野球人生でなかったけど、とても幸せな８年間でした」,18,https://news.yahoo.co.jp/articles/7fc14b17a07a3497f4a0a0f2ca02cb34c411bb1f,12/17(日) 11:40
2023-12-18,10:23,sports,スポーツ,38,スポニチアネックス,【朝日杯FS】ジャンタルマンタルV！無傷3連勝で2歳マイル王に　川田「これから先がますます楽しみ」,17,https://news.yahoo.co.jp/articles/f15b9a3e48b96fa84742d1e2444960b578a1a1b7,12/17(日) 15:44
2023-12-18,10:23,sports,スポーツ,39,東スポ競馬,【朝日杯ＦＳ】〝まさかの展開〟で１０着…シュトラウス　武井調教師「最初は外枠はいいと思ったんだけど」,17,https://news.yahoo.co.jp/articles/7dbd7470b78d4ee2d82f269b7e9a1eeb3d8cd631,12/18(月) 6:35
2023-12-18,10:23,sports,スポーツ,40,FOOTBALL ZONE,「あれ結構ショック」　元主審・家本氏が今季ジャッジ総括、年々浮かび上がる“VARの弊害”を指摘「混乱している」【見解】,17,https://news.yahoo.co.jp/articles/7634b7620c74689905c513fdd6a178ad530cf01c,12/18(月) 7:10
