scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2025-12-02,08:07,local,地域,1,八重山日報,与那国ミサイル配備に苦言　知事「相手への心証変わる」,90,https://news.yahoo.co.jp/articles/88c430718f0af2237eeec56fbb46bc30a519ed27,12/2(火) 4:00
2025-12-02,08:07,local,地域,2,千葉日報オンライン,【速報】ディズニーシーホテルに男乱入、刃物のような物を見せ逃走か　けが人確認されず　千葉・浦安【追記あり】,75,https://news.yahoo.co.jp/articles/d5fc4b51ddb74908547b6d53243d3d5a4d2a2bf4,12/1(月) 21:22
2025-12-02,08:07,local,地域,3,北海道ニュースUHB,"【中国籍の男を逮捕】エアコン室外機の上に立っていた44歳中国籍の男が刃渡り12cmの""包丁のような""ナイフ所持「自分の身を守るために持っていた。包丁を持ち歩いてはいけないという法律が日本にあるとは知らなかった」〈北海道札幌市〉",73,https://news.yahoo.co.jp/articles/b50647cfc616b0aef7872438134d00697bc2c0e2,12/2(火) 7:40
2025-12-02,08:07,local,地域,4,MBSニュース,「妨害やな。よし、あいつ逮捕する」ＮＨＫ党・立花孝志党首　新たに「逮捕傷害」容疑で書類送検　尼崎市議選の応援演説で“私人逮捕”呼びかけ男性にケガさせたか,64,https://news.yahoo.co.jp/articles/bcd38056c6268c2e604813354fc1080f10b01f68,12/1(月) 17:25
2025-12-02,08:07,local,地域,5,静岡朝日テレビ,【コメ】新米の出荷スローペースで倉庫に山積み　スーパーでも売り上げ「鈍化」　高くて売れず「コメ余り」状態か　静岡,54,https://news.yahoo.co.jp/articles/5560ffb3f3dc8c0f75f11c37d4786d14ce3bbba7,12/1(月) 21:32
2025-12-02,08:07,local,地域,6,STVニュース北海道,「日本の法律知らない」室外機の上に立つ中国籍の男(44) 刃体12センチの包丁所持し逮捕 札幌市,45,https://news.yahoo.co.jp/articles/0dca57b675c52dee891e0d65e5ea105695d7d59d,12/2(火) 7:20
2025-12-02,08:07,local,地域,7,TOSテレビ大分,40代と60代の男性作業員2人が死亡　バキュームカーの下敷きに　 大分県日田市,44,https://news.yahoo.co.jp/articles/b9487cf1e677c016a0fc58a13983ce600573ffb6,12/1(月) 16:40
2025-12-02,08:07,local,地域,8,関西テレビ,「『私人逮捕してください』と指示すると党員が拘束」様子が動画に　NHK党党首・立花孝志容疑者　自分を批判する男性を拘束してケガをさせた疑いで追送検される,44,https://news.yahoo.co.jp/articles/a25813c724850e09d774a4d6c1aa4304728d10c1,12/1(月) 18:34
2025-12-02,08:07,local,地域,9,埼玉新聞,【速報】埼玉で男約7人が駐車場で暴行　財布奪い逃走　さいたま市岩槻区,29,https://news.yahoo.co.jp/articles/81e5863240dcf099b1853d1ddf924378b6e68932,12/2(火) 7:15
2025-12-02,08:07,local,地域,10,北海道ニュースUHB,「娘が男に乱暴されたようだ」家族が被害申告SNSで知り合った10代前半少女と車内で性交―2年前の不同意性交容疑で29歳の無職男を逮捕「性交などしていない」と否認〈北海道札幌市〉,28,https://news.yahoo.co.jp/articles/ecb4a364b61acd227161275600386d05b7de3488,12/2(火) 6:15
2025-12-02,08:07,local,地域,11,HBCニュース北海道,暴走族グループの16歳〜18歳の少年ら6人を逮捕　3台のバイクで危険行為か　交差点内を周回しながら誘導棒や打ち上げ花火　通報相次ぎ逮捕へ,24,https://news.yahoo.co.jp/articles/5788caa4ae4e26b5c8eac5780408a78c7f58498c,12/2(火) 6:00
2025-12-02,08:07,local,地域,12,静岡朝日テレビ,中国の「日本渡航自粛」呼びかけ…静岡県内で影響は?　外務省幹部「長期化も覚悟」,23,https://news.yahoo.co.jp/articles/3e1a70d212a25834aa1925a5203b733d4411f403,12/1(月) 22:17
2025-12-02,08:07,local,地域,13,ラジトピ　ラジオ関西トピックス,立花孝志被告・起訴「死者への名誉毀損の立件、過去に例がない」竹内元県議への中傷、再び 遺族ら会見,22,https://news.yahoo.co.jp/articles/6b086b732d91fed843f52ee3d073bb5b6bfcd0b8,12/1(月) 12:52
2025-12-02,08:07,local,地域,14,茨城新聞クロスアイ,来季売上高　最大25億円　J2水戸試算　昇格で大幅増もJ1平均の3～4割,20,https://news.yahoo.co.jp/articles/ca6ab5469d4d6a90b0ed0f77b27ec113e794a42f,12/2(火) 7:00
2025-12-02,08:07,local,地域,15,テレビ新広島,広島県高野連 広陵を来春選抜大会へ推薦せず 秋季県大会優勝・中国大会出場も今年1月の暴力問題進展なく,20,https://news.yahoo.co.jp/articles/db4ae517f9c0800a5ef23dbc980514c013ac591a,12/1(月) 10:23
2025-12-02,08:07,local,地域,16,STVニュース北海道,路上で“立ち小便”91歳の男…声かけた警察官に「ぶっとばすぞ」パトカーを蹴る 北海道室蘭市,20,https://news.yahoo.co.jp/articles/0100fc3157882d4cceee24c107e9254a3c914e87,12/1(月) 23:30
2025-12-02,08:07,local,地域,17,長崎新聞,娘を奪われた長崎の女性…心の傷は癒えず、続ける時効更新の手続き「加害者に責任負わせたい」,19,https://news.yahoo.co.jp/articles/a541a400296a2e31f4cebe9e40c4c8bdb37291b7,12/1(月) 12:30
2025-12-02,08:07,local,地域,18,佐賀新聞,佐賀県有田町長が出張先で泥酔セクハラ　「町長としてあるまじき行為」関係先に謝罪　町議会、問責決議案提出へ,17,https://news.yahoo.co.jp/articles/6e50e1713fc080a9f3cec4e23599aa8c8ccaa637,12/2(火) 7:39
2025-12-02,08:07,local,地域,19,八重山日報,尖閣周辺に中国船4隻　17日連続航行,17,https://news.yahoo.co.jp/articles/6bc81e576b4b9b75027f715001c0ed691d75e615,12/1(月) 23:28
2025-12-02,08:07,local,地域,20,STVニュース北海道,相次ぐバスの減便・廃止　外国人運転手を採用する会社も「どの会社も採用は競争」地域の足守る対策急務,17,https://news.yahoo.co.jp/articles/2e8628350dc208dfb69489780043e9d61ede695c,12/2(火) 6:13
2025-12-02,08:07,local,地域,21,北海道ニュースUHB,SNSで知り合った女性と午前2時に公園駐車場で会っていたら―黒髪のオールバックの男ら2人に男性が突然殴られ一時意識を失う…男2人は現金数万円を強奪し逃走中〈北海道江別市〉,15,https://news.yahoo.co.jp/articles/96097a4d9cc7922e8efde4b29d7506aa95b7c306,12/2(火) 5:30
2025-12-02,08:07,local,地域,22,メ〜テレ（名古屋テレビ）,御在所岳で滑落したか　54歳男性が登山道から約25ｍ下で遺体で発見　三重県菰野町,14,https://news.yahoo.co.jp/articles/eec9fe7b741fa6286b0fe2434a07d699dc36cc11,12/1(月) 22:59
2025-12-02,08:07,local,地域,23,ミヤギテレビ,【速報】イーグルス本拠地  来年から「楽天モバイル 最強パーク宮城」へ,14,https://news.yahoo.co.jp/articles/f7d6b54d4cd079de8baa34dda891005ee19e819c,12/1(月) 14:06
2025-12-02,08:07,local,地域,24,北海道ニュースUHB,【30分で3回脱いだか】「下半身を露出した男がいる」20代女性2人の前で突然ズボンおろし下半身見せつける…56歳無職男を逮捕…短時間に同一エリアで3件の公然わいせつ事件…関連を捜査〈北海道札幌市〉,13,https://news.yahoo.co.jp/articles/a5dbfa85ab30c164911435ed60275b9493f8f766,12/2(火) 5:55
2025-12-02,08:07,local,地域,25,テレビ静岡NEWS,搭乗率好調も…静岡-上海の定期便が突如”半減”　日中関係悪化の中で　中国東方航空は「機材の調整が原因」と説明,13,https://news.yahoo.co.jp/articles/c1b719a43518b7cff7fac5d7c85f890a1cfb8705,12/1(月) 19:06
2025-12-02,08:07,local,地域,26,京都新聞,【速報】ローン返済中の乗用車を解体業者に売却し、現金得た疑い　27歳の会社員男を逮捕,12,https://news.yahoo.co.jp/articles/07ac89ce8651b95ad88cecf967eb4e44050ecd0e,12/1(月) 23:39
2025-12-02,08:07,local,地域,27,テレビ静岡NEWS,住宅ローンは35年から50年が当たり前の時代がやってくる？　FPに聞いた“超長期”のメリット・デメリット「短いローンだと月々の返済ができない家計はおすすめしない」　資材高騰などに伴い住宅価格も上昇,12,https://news.yahoo.co.jp/articles/7f4fd1d889afdfdc74f5fd55b88d6f2008c022b8,12/1(月) 19:48
2025-12-02,08:07,local,地域,28,茨城新聞クロスアイ,J2水戸のリーグ初V、J1昇格祝福　市役所に懸垂幕　茨城,12,https://news.yahoo.co.jp/articles/a680ce30b8504704a6562e41bb7dae64b994e24c,12/2(火) 6:00
2025-12-02,08:07,local,地域,29,HTB北海道ニュース,「中止です、中止」白老町メガソーラー住民説明会　報道動画撮影禁止に反発、参加予定者ほぼ退席,12,https://news.yahoo.co.jp/articles/2be7ffe06ba0b2892126daee786a247be4e77037,12/1(月) 16:09
2025-12-02,08:07,local,地域,30,埼玉新聞,西武線で人身事故　男性死亡…急行にはねられる　早朝の踏切で　最大1時間3分の遅れ　走行中に運転士が発見した男性、50～60代か,11,https://news.yahoo.co.jp/articles/ccc1578cdf419283ac706340bd0355f3b2d9cf0c,12/2(火) 6:47
2025-12-02,08:07,local,地域,31,HTB北海道ニュース,暴走バイク集団　花火打ち上げ通行妨害　函館の少年6人を逮捕,11,https://news.yahoo.co.jp/articles/3894fa6142748f81f57d9fb93656f145c30fb882,12/1(月) 23:25
2025-12-02,08:07,local,地域,32,RCC中国放送,「満タンにしやすくなった」レギュラーガソリンが150円代に。暫定税率廃止へ向けて政府補助金でガソリンがまた値下げ,11,https://news.yahoo.co.jp/articles/31855e01639cc8688d889ba63216102aa84f3429,12/1(月) 18:30
2025-12-02,08:07,local,地域,33,ABCニュース,【速報】インドネシア国籍の技能実習生の男を大阪府警が再逮捕　１０代女性に不同意わいせつ疑い　わいせつ目的で２０代女性宅に侵入したとして逮捕されていた,11,https://news.yahoo.co.jp/articles/6c401aca76d3a1e3ac1d9df1e293695fd493c363,12/1(月) 16:24
2025-12-02,08:07,local,地域,34,関西テレビ,「2000万円という数字は忘れていい」ファイナンシャルプランナーが語る 老後資金の真実 あなたに必要な金額は？,10,https://news.yahoo.co.jp/articles/6ae9e5cd106ac4ae6a5fff7722479bc66ebaea28,12/1(月) 20:59
2025-12-02,08:07,local,地域,35,テレビ静岡NEWS,「なぜ議会に先に説明しなければいけないのか？」難波市長の言動きっかけに議会側との確執深まる　「訂正してほしい」との要望も応じず　最大会派は情報共有するよう念押し,10,https://news.yahoo.co.jp/articles/46a467d32517d2941f284ab83758218d324d713a,12/1(月) 19:03
2025-12-02,08:07,local,地域,36,北海道ニュースUHB,【迷惑行為】函館市の交差点でバイクで危険走行しながら“花火を打ち上げ”警察がマークしていた「暴走族グループ」16歳の少年や男らあわせて6人を逮捕 〈北海道〉,10,https://news.yahoo.co.jp/articles/73e051b9c4f4e5403b2123d245fe52c12a206fde,12/1(月) 21:33
2025-12-02,08:07,local,地域,37,HBCニュース北海道,【釧路湿原周辺のメガソーラー】北海道・鈴木直道知事が環境大臣と面談「地域と共生しないメガソーラーは認めない」早急な法整備やガイドライン作成などの対策強化求める,10,https://news.yahoo.co.jp/articles/9ed1a1c892abbb68008bc007061c05bba665cad7,12/1(月) 15:56
2025-12-02,08:07,local,地域,38,北海道ニュースUHB,【速報】午前2時に江別市の公園駐車場でSNSで知り合った女性といると→男性が黒髪オールバックの男ら2人に襲われ数万円奪われる→“一時意識を失い”目を覚ますと男2人と女性もいない状況に〈北海道〉,10,https://news.yahoo.co.jp/articles/5bfbae6d6ac96ba331bd7f3ac9171bbf0c30b4e1,12/1(月) 14:33
2025-12-02,08:07,local,地域,39,神戸新聞NEXT,神戸6歳児虐待死　母「もっと勇気を出してかばっていたら」　叔父の暴力で「精神が破壊」　地裁被告人質問,10,https://news.yahoo.co.jp/articles/e611c9f282ba7c5bf70f93bd44481a47858f4187,12/1(月) 21:05
2025-12-02,08:07,local,地域,40,STVニュース北海道,【わいせつ事件続報・会社員の男(46)を逮捕】温泉施設のリクライニングチェアで眠っていた20代女性…全身を触られる 北海道当別町,10,https://news.yahoo.co.jp/articles/19fa1b3983a8b61bfc81b388ca8e03284e2ac5f8,12/2(火) 4:48
