scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,comment,link,date_original
2025-11-18,22:16,life,ライフ,1,週刊SPA!,「40歳過ぎてもパーカーを着続けるのはおかしい」“SNS女子の声”を「無視するおじさんの方がモテる」理由,65,https://news.yahoo.co.jp/articles/eb37c692e73e320d0ad2adba67891c5f2140eef8,11/18(火) 15:53
2025-11-18,22:16,life,ライフ,2,LIMO,【33歳差カップル】「ラブラブ焼肉デート」59歳彼女が見せる愛情たっぷりな行動に「凄くかわいい」「綺麗でモテそう」,37,https://news.yahoo.co.jp/articles/dc842de84c3e5bfd5d1501d893f2e339a4216426,11/18(火) 21:05
2025-11-18,22:16,life,ライフ,3,ハフポスト日本版,自転車で「歩道」通行…ルール違反で青切符を交付された⇨反則金はいくら？【クイズ】,33,https://news.yahoo.co.jp/articles/958fecae2d2ac31e7af5a304cda00bff9f1fcc45,11/18(火) 21:00
2025-11-18,22:16,life,ライフ,4,毎日新聞,私立大、入学しない受験生から入学金355億円と試算　二重払い負担,33,https://news.yahoo.co.jp/articles/cbe4c6675a49c9d61a15a9085663eb4805486f4c,11/18(火) 19:12
2025-11-18,22:16,life,ライフ,5,ダイヤモンド・オンライン,20代の3割が「テレビ見ない」現実…そして静かに広がる「究極のテレビ離れ」とは,31,https://news.yahoo.co.jp/articles/78bae906b40a2ff3ec0e8677ee922b84690f763f,11/18(火) 6:00
2025-11-18,22:16,life,ライフ,6,AERA DIGITAL,水卜麻美アナ「テレビを見ている方々には、毎日を楽しく笑顔で生きてほしい」　やさしさの裏にある「一語一句妥協したくない」厳しさ,31,https://news.yahoo.co.jp/articles/b4fce88878a5067a5dd193e5322b4083a818bd40,11/18(火) 7:30
2025-11-18,22:16,life,ライフ,7,LASISA,小1男児の転落事故「母親を責められない」SNSで共感の声 多数！「なら、どうすれば防げた？」インフル高熱時の《ワンオペ育児》の現実とは,29,https://news.yahoo.co.jp/articles/127e5ff0c38ec66aba6168d7e6ed2e395ce42c35,11/18(火) 15:27
2025-11-18,22:16,life,ライフ,8,FORZA STYLE,「46歳で妊娠。もう1回赤ちゃんから育てたい」母の宣言に凍りつく娘。家族を揺らした予期せぬ妊娠のリアル【専門家助言】,22,https://news.yahoo.co.jp/articles/a6f91361c0f455e58f313c3f6bf6f4cd84a6d4ce,11/18(火) 21:00
2025-11-18,22:16,life,ライフ,9,歴史人,渋沢栄一が嫌悪した「綿羊娘（ラシャメン）」　外国人の「現地妻」として性の相手となった女性たち,21,https://news.yahoo.co.jp/articles/d3e598fd0584d32066278d073b42514c70bb6d7d,11/18(火) 16:00
2025-11-18,22:16,life,ライフ,10,＠ＤＩＭＥ,3年間無休で働き、デートは現場、新婚旅行はキャンセル、エリアリンク鈴木社長36歳のがむしゃらすぎる成功哲学,21,https://news.yahoo.co.jp/articles/874dc9e9e130c285d3c1c7a426665b92025c5ff1,11/18(火) 20:51
2025-11-18,22:16,life,ライフ,11,NEWSポストセブン,「“穴持たず”を見つけたら、ためらわずに撃て」猟師の間で言われている「冬眠しない熊」との対峙方法《戦前の日本で発生した恐怖のヒグマ事件》,20,https://news.yahoo.co.jp/articles/923257a20b7884def2c4dfe787baada548fd415f,11/18(火) 16:15
2025-11-18,22:16,life,ライフ,12,FNNプライムオンライン,後期高齢者の医療費“2割負担” 7割以上が『重い』と回答 新潟民医連「引き上げ実施は本当に妥当なのか」,18,https://news.yahoo.co.jp/articles/5af0d49d8d6092683197e5a28eac5c5df21d48aa,11/18(火) 6:00
2025-11-18,22:16,life,ライフ,13,LASISA,「勝手で過剰なおせっかい」なの！？夫への“作り置きご飯”が冷凍庫に残されてたら…SNSで《妻の母親化》が物議,18,https://news.yahoo.co.jp/articles/a62b19b482b86deab86b0f81297fe79afc33fef4,11/18(火) 18:35
2025-11-18,22:16,life,ライフ,14,FORZA STYLE,「500万円もかけたのに結局、不登校」50代夫婦の行きすぎた中学受験対策。愛情という名の支配がもたらす地獄【専門家見解】,18,https://news.yahoo.co.jp/articles/8c88f21b65aea92f656b4ed7adfefc09ccb518bd,11/18(火) 6:54
2025-11-18,22:16,life,ライフ,15,ファイナンシャルフィールド,子ども2人とも「私立の大学に行きたい」と言っているのですが、「世帯年収500万円」では無謀でしょうか…？,17,https://news.yahoo.co.jp/articles/a4d5e45a63cc9aa12bcd745cc9915429c929c955,11/18(火) 11:40
2025-11-18,22:16,life,ライフ,16,FORZA STYLE,「16歳で喪主あいさつ、25歳で高校入学」私は「超高齢出産児」だった。親と同年齢で産むことになった数奇な運命【専門家助言】,15,https://news.yahoo.co.jp/articles/f4e87eee44e60445372889c07b61845ff8fcb71b,11/18(火) 21:03
2025-11-18,22:16,life,ライフ,17,ワールドジェットスポーツマガジン,【クルマ泥棒、 やりたい放題】1月に「700台」も盗まれる国、日本！  職務質問された「盗難車」が いきなり逃走！ パトカーや トラックなど 6台もの車に 次々と衝突しながら、現在も逃げている！,15,https://news.yahoo.co.jp/articles/45169926169f0b2c5f2c66f2e01cbe8de247f619,11/17(月) 23:06
2025-11-18,22:16,life,ライフ,18,産経新聞,愛子さま、ラオスの民族衣装ご着用　「ラオスの伝統文化を肌で感じうれしい」,14,https://news.yahoo.co.jp/articles/264f8276dc6e02b1a13ec649fc501cbb3a5b8485,11/18(火) 21:16
2025-11-18,22:16,life,ライフ,19,クーリエ・ジャポン,飛行機で追加料金を払って「窓側席」を選んだのに─予期せぬ事態に激怒した乗客たちが航空会社を訴えた　どちらの言い分が「正しい」のか？　【米国】,14,https://news.yahoo.co.jp/articles/fcd3b037cb16adb897e514bf6f18596e8a1b455c,11/18(火) 18:00
2025-11-18,22:16,life,ライフ,20,ねとらぼ,「『雑木林』の読みを答えよ」→娘の解答は……　「え!?」パパも仰天の“斜め上すぎる読み間違い”に「今年1笑いました」,14,https://news.yahoo.co.jp/articles/5ee429bf7a72674204f5bf09b1a962d5da9b762a,11/18(火) 11:30
2025-11-18,22:16,life,ライフ,21,産経新聞,地方に今なぜ音楽大新設なのか　福岡・太宰府に来春開学、学費は最低水準「勝算あり」,14,https://news.yahoo.co.jp/articles/bf6d6a5f9f6e0efbdeab6b8274761e6fa0182f3d,11/18(火) 19:00
2025-11-18,22:16,life,ライフ,22,女性セブンプラス,《ペアコーデが似合いすぎ》真美子夫人の「イタリア製ワンピ」は夫の晴れの舞台に合わせたものか「献身的な妻像」には賛否も,14,https://news.yahoo.co.jp/articles/46096cdd7b93bbb435e3447dc38d70991e6dcfb2,11/18(火) 17:40
2025-11-18,22:16,life,ライフ,23,リセマム,東大生100人に聞いた「子供のころやってよかった習い事」で身に付いた力,13,https://news.yahoo.co.jp/articles/5f901637562b89b734898ff345cc56beb8da6ca6,11/18(火) 18:45
2025-11-18,22:16,life,ライフ,24,ダイヤモンド・オンライン,「開成出身GMARCH落ち…」名門校で“深海魚”と呼ばれる子どもたち,12,https://news.yahoo.co.jp/articles/0863016d8156dd44c36b965c51e230b5f2af183c,11/18(火) 6:40
